,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A10071301,231480,0,0,0,0,0,-2606560,58534790,88460,3307820
1,A10023352,,,,,,,,,,
2,A10026849,,,,,,,,,,
3,A10023356,,,,,,,,,,
4,A10023343,,,,,,,,,,
5,A10045403,0,0,0,0,0,0,6002253,52450630,1429380,20019040
6,A10045401,0,0,18110,0,0,0,10349720,0,5058700,0
7,A10045601,0,0,0,0,0,0,2546026,49161580,1482075,0
8,A10045302,0,0,49590,0,0,0,44626659,144651400,0,57223830
9,A10045404,0,0,0,0,0,0,4238484,71219840,7797480,28774580
10,A10045001,0,0,0,0,0,0,11396400,26597690,747450,9077150
11,A10045402,0,0,23430,0,0,0,6004230,7897900,0,0
12,A10078901,0,0,0,0,0,0,15112328,48608830,-1708000,15585160
13,A10078902,0,0,0,0,0,0,0,6738760,0,2574680
14,A10045301,0,0,0,0,0,0,2763120,38823860,890300,22544850
15,A10078103,0,0,0,0,0,0,0,6687750,0,2588800
16,A10078102,,,,,,,,,,
17,A10045002,0,0,0,0,0,0,13961072,71057080,438960,16346580
18,A13302201,0,0,0,0,0,0,2690550,11819640,61480,4377920
19,A10025456,0,0,0,0,0,0,5687248,23741170,739000,6146610
20,A10025372,0,0,0,0,0,0,5022598,11949790,-83250,2877300
21,A10044002,0,0,0,0,0,0,1408091,140112500,2315150,25295380
22,A10044001,0,0,0,0,0,0,2738400,9086060,140230,3340680
23,A10027364,0,0,0,0,0,0,6001496,25555280,119612,4127340
24,A10024756,,,,,,,,,,
25,A10085902,0,0,0,0,0,0,492578,8439860,576500,3643390
26,A10085903,0,0,6390,0,0,0,5690850,34801400,-971930,14886750
27,A10080701,0,0,0,0,0,0,3843931,11919820,151740,3913080
28,A10026881,0,0,17480,0,0,0,28096486,80905120,3112380,20422250
29,A10026517,0,0,0,0,0,0,3332967,17531430,689310,3137150
