,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A10071301,323690,0,0,0,,,,,,
1,A10023352,,,,,,,,,,
2,A10026849,,,,,,,,,,
3,A10023356,,,,,,,,,,
4,A10023343,,,,,,,,,,
5,A10045403,0,0,,,,,,,,
6,A10045401,0,0,12450,0,0,0,8151470,0,4445500,0
7,A10045601,,,,,,,,,,
8,A10045302,0,0,,,0,0,36042500,108733080,,
9,A10045404,,,,,,,,,7550000,25932090
10,A10045001,,,,,,,7487200,18604600,,
11,A10045402,0,0,27400,0,,,1263850,9452600,11537690,0
12,A10078901,0,0,0,0,0,0,,,-2829790,15552710
13,A10078902,0,0,0,0,,,,,,
14,A10045301,0,0,,,0,0,4427930,32351350,,
15,A10078103,,,,,,,,,0,2477040
16,A10078102,,,,,,,,,,
17,A10045002,,,,,,,,,728110,15510570
18,A13302201,,,0,0,0,0,,,65010,4119430
19,A10025456,0,0,,,,,,,,
20,A10025372,,,,,,,,,,
21,A10044002,,,0,0,,,2656589,78511250,,
22,A10044001,0,0,0,0,,,4711392,6011160,,
23,A10027364,0,0,,,0,0,,,146857,4159690
24,A10024756,,,,,,,,,,
25,A10085902,,,0,0,,,1071400,5772900,,
26,A10085903,,,,,0,0,7197240,23776550,,
27,A10080701,,,,,,,,,0,3833820
28,A10026881,0,0,,,,,18685010,46067230,2938680,19408360
29,A10026517,0,0,0,0,0,0,,,40570,3263130
