,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A14322001,0,0,0,0,0,0,1025900,6734490,0,6205380
1,A14322002,,,,,,,,,,
2,A14320001,0,0,2880,0,0,0,1415677,7017860,496110,4080300
3,A14383205,0,0,0,0,0,0,5568900,56746900,5279370,31272400
4,A14320302,0,0,0,0,0,0,2401050,12284830,0,0
5,A14383203,0,0,0,0,0,0,1169980,14421740,174300,0
6,A14320304,-444030,149467900,0,0,0,34268500,15257369,65143580,5779200,19841450
7,A14320004,,,,,,,,,,
8,A14382101,0,0,0,0,0,0,4107058,13953660,0,5421000
9,A10026874,0,0,0,0,0,0,4851050,7605790,502160,3553550
10,A10024667,,,,,,,,,,
11,A10025985,0,0,91050,0,0,0,17998281,34403260,385790,14661510
12,A10023951,0,0,0,0,0,0,40885880,0,8914740,0
13,A14381512,0,0,0,0,0,0,5576683,18343350,0,10833200
14,A14380605,0,0,0,0,0,0,3564670,13298400,529320,5208630
15,A14380414,101049180,0,0,0,-16067500,16067500,9075680,36359700,7526000,0
16,A14381508,0,0,0,0,0,0,4521687,14301360,22320,8681900
17,A14375301,0,0,0,0,0,0,14971016,29293830,217530,11027790
18,A14381415,0,0,0,0,0,0,9790080,33050650,0,22415070
19,A14380211,110572046,0,0,0,0,18294144,18050682,41676900,307410,14756500
20,A14381516,0,0,1184350,0,0,0,3810356,51757590,0,22863710
21,A14375302,0,0,0,0,0,0,10891690,0,2688580,0
22,A14381513,0,0,303910,0,0,0,5232360,19668500,0,0
23,A14380409,54370964,867560,0,0,0,5554640,2297224,22142400,990160,2675400
24,A14381510,0,0,0,0,0,0,26029140,0,11592180,0
25,A14381506,0,0,0,0,0,0,3349817,9515560,-727600,8502210
26,A14381504,0,0,0,0,0,0,3022040,10062770,0,5263050
27,A14381407,0,0,0,0,0,0,3227264,14247170,14260,6683090
28,A14375303,,,,,,,,,,
29,A10026162,0,0,0,0,0,0,1158760,7434080,-439620,3894550
30,A10023281,,,,,,,,,,
31,A14319307,0,0,0,0,0,0,1896950,10296000,704100,5647020
32,A14386802,0,0,0,0,0,0,1079145,8276360,0,4650500
33,A14319201,0,0,0,0,0,0,879980,7642660,1046240,0
34,A14319204,0,0,0,0,0,0,2802670,17212030,337220,0
35,A14319002,0,0,0,0,0,0,1248210,5638140,0,3023770
36,A14386110,0,0,0,0,0,0,3075770,14500050,598430,7784460
37,A14377402,0,0,0,0,0,0,875260,21652500,146170,5219320
38,A14319203,0,0,0,0,0,0,3576960,11277910,-110,5254980
39,A14319005,0,0,0,0,0,0,1961259,6352080,246840,0
40,A14319010,0,0,0,0,0,0,3613290,12216110,0,0
41,A14319303,0,0,196910,0,0,0,10389710,577500,0,0
42,A14376501,0,0,0,0,0,0,781400,8275460,0,2796060
43,A14319007,141870,0,0,0,0,0,3086443,9985790,0,10662750
44,A14319003,0,0,211340,0,0,0,293070,6750790,75110,0
45,A14319011,0,0,0,0,0,0,19788845,16417620,0,0
46,A14319301,0,0,0,0,0,0,1923410,6013170,0,0
47,A14388208,0,0,0,0,0,0,472240,13889510,400,7818430
48,A14319008,0,0,0,0,0,0,3573490,8510890,0,5667640
49,A14387605,0,0,266270,0,0,0,3741791,15409080,885070,8792920
50,A14388204,0,0,0,0,0,0,1425480,8991790,63750,4988260
51,A14319302,0,0,0,0,0,0,2634830,6609770,148470,4571040
52,A14319001,0,0,0,0,0,0,2186660,5254310,93000,0
53,A14319006,0,0,0,0,0,0,2627780,7609570,169200,4322390
54,A14319306,0,0,0,0,0,0,4981130,15061410,293070,5216610
55,A14375801,,,,,,,,,,
56,A14319009,0,0,0,0,0,0,3643920,9710680,404110,0
57,A14319311,0,0,0,0,0,0,268800,25106010,141970,11834390
58,A14386109,0,0,0,0,0,0,1972302,9586430,419020,5788540
59,A10026720,0,0,0,0,0,0,3963050,15444910,298760,4283140
60,A10023336,,,,,,,,,,
61,A10024154,,,,,,,,,,
62,A14319013,,,,,,,,,,
63,A10024132,0,0,0,0,0,0,4461060,8592480,0,2885250
64,A10023282,,,,,,,,,,
65,A14313001,0,0,0,0,0,0,1763630,8711630,0,0
66,A14383901,0,0,0,0,0,0,2353890,0,146370,6246780
