,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A14322001,0,0,0,0,0,0,648500,7710160,0,6592740
1,A14322002,,,,,,,,,,
2,A14320001,0,0,2880,0,0,0,1229887,9298370,500680,4643650
3,A14383205,0,0,0,0,0,0,3099760,68455800,5673440,30781250
4,A14320302,0,0,0,0,0,0,1807190,15149030,0,0
5,A14383203,0,0,0,0,0,0,-999760,19431060,351225,0
6,A14320304,-94920,17857230,0,0,0,22148000,9872994,69516810,1829100,27674420
7,A14320004,,,,,,,,,,
8,A14382101,0,0,0,0,0,0,4917893,18180760,0,5400010
9,A10026874,0,0,0,0,0,0,5182510,10822290,495910,3573090
10,A10024667,,,,,,,,,,
11,A10025985,0,0,11670,0,0,0,21058280,42690330,736390,13866060
12,A10023951,0,0,0,0,0,0,73330590,0,22332890,0
13,A14381512,0,0,0,0,0,0,2888448,30319150,0,11366320
14,A14380605,0,0,0,0,0,0,4274480,17485000,295210,5939050
15,A14380414,16112220,0,0,0,-10950000,10950000,6808200,38555510,5506240,0
16,A14381508,0,0,0,0,0,0,4061630,16574380,50210,9908200
17,A14375301,0,0,0,0,0,0,13777998,31301040,340570,9962170
18,A14381415,0,0,0,0,0,0,7429492,39964750,0,21487680
19,A14380211,7836638,0,0,0,0,7805952,12056102,48999910,2285440,14045030
20,A14381516,0,0,0,0,0,0,1120319,50043000,0,25641960
21,A14375302,0,0,0,0,0,0,14333400,0,3130370,0
22,A14381513,0,0,0,0,0,0,4286169,23474140,0,0
23,A14380409,7542280,1061920,0,0,0,3588280,2634566,22348460,876650,1728300
24,A14381510,0,0,0,0,0,0,25884460,0,11201080,0
25,A14381506,0,0,0,0,0,0,2453356,12506960,1407020,7158120
26,A14381504,0,0,0,0,0,0,2657680,11547880,0,4936330
27,A14381407,0,0,0,0,0,0,3197750,16296020,5700,7422380
28,A14375303,,,,,,,,,,
29,A10026162,0,0,0,0,0,0,729000,9085880,0,3784350
30,A10023281,,,,,,,,,,
31,A14319307,0,0,0,0,0,0,1351030,13327550,701010,6242870
32,A14386802,0,0,0,0,0,0,-180697,11871050,0,4690030
33,A14319201,0,0,0,0,0,0,342170,9906170,308090,0
34,A14319204,0,0,0,0,0,0,330490,21435740,201560,0
35,A14319002,0,0,0,0,0,0,1283850,0,0,0
36,A14386110,0,0,0,0,0,0,-7112750,27124350,-1134420,9126370
37,A14377402,0,0,0,0,0,0,4112599,30018451,10,5507420
38,A14319203,0,0,0,0,0,0,3346430,12002510,150,5078480
39,A14319005,0,0,0,0,0,0,2232125,8014930,169820,0
40,A14319010,0,0,0,0,0,0,1987234,18938360,0,0
41,A14319303,0,0,3890,0,0,0,11770170,580000,0,0
42,A14376501,0,0,0,0,0,0,778170,8476280,-250770,3957280
43,A14319007,1890,0,0,0,0,0,3591590,15827530,0,11617530
44,A14319003,0,0,34660,0,0,0,2482690,10774720,150300,0
45,A14319011,0,0,0,0,0,0,3675788,20184070,0,0
46,A14319301,0,0,0,0,0,0,2159140,8216350,0,0
47,A14388208,0,0,0,0,0,0,535900,17178380,3400,7932350
48,A14319008,0,0,0,0,0,0,2057920,12346430,0,6273810
49,A14387605,0,0,0,0,0,0,4310690,18103240,924080,10283490
50,A14388204,0,0,0,0,0,0,1054670,11057060,70580,5508780
51,A14319302,0,0,0,0,0,0,1452720,10825320,10900,4524150
52,A14319001,0,0,0,0,0,0,2182320,8517840,0,0
53,A14319006,0,0,0,0,0,0,2367240,11207850,0,5223390
54,A14319306,0,0,0,0,0,0,6197770,23199800,179620,5009040
55,A14375801,,,,,,,,,,
56,A14319009,0,0,0,0,0,0,2564610,12593010,437920,0
57,A14319311,0,0,0,0,0,0,241400,25406740,0,14106970
58,A14386109,0,0,0,0,0,0,2505735,11146900,823490,6043630
59,A10026720,0,0,0,0,0,0,3415440,16718140,491350,4830620
60,A10023336,,,,,,,,,,
61,A10024154,,,,,,,,,,
62,A14319013,,,,,,,,,,
63,A10024132,0,0,0,0,0,0,5819120,13391050,0,3412020
64,A10023282,,,,,,,,,,
65,A14313001,0,0,0,0,0,0,1890500,11040180,0,0
66,A14383901,0,0,0,0,0,0,2084960,0,372750,7301670
