,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A14322001,0,0,0,0,0,0,1552640,6850980,0,0
1,A14322002,,,,,,,,,,
2,A14320001,0,0,2880,0,0,0,1656476,7620660,659200,4612930
3,A14383205,0,0,0,0,0,0,5642990,61599700,3464930,32328820
4,A14320302,0,0,0,0,0,0,2535430,13463200,0,0
5,A14383203,0,0,0,0,0,0,955810,16005150,174300,0
6,A14320304,-122640,60427810,0,0,0,31433500,11684847,59910980,2312100,23256940
7,A14320004,,,,,,,,,,
8,A14382101,0,0,0,0,0,0,4581154,11421220,0,5754330
9,A10026874,0,0,0,0,0,0,4299760,8293110,742070,3346890
10,A10024667,,,,,,,,,,
11,A10025985,0,0,33930,0,0,0,17931326,37732200,720210,14159010
12,A10023951,0,0,0,0,0,0,40035823,0,0,0
13,A14381512,0,0,0,0,0,0,5214642,19757430,0,12046180
14,A14380605,0,0,0,0,0,0,3713330,13893960,184070,5469570
15,A14380414,49324770,0,0,0,-14515000,14515000,7201370,33500430,7526000,0
16,A14381508,0,0,0,0,0,0,4959522,15537900,55540,9976190
17,A14375301,0,0,0,0,0,0,12753642,26022300,312830,10325620
18,A14381415,0,0,0,0,0,0,9222117,35653600,0,21343020
19,A14380211,46902628,0,0,0,0,15197952,15535365,43915500,152470,12796320
20,A14381516,0,0,820090,0,0,0,4785134,45133320,0,25455960
21,A14375302,0,0,0,0,0,0,11592920,0,2968800,0
22,A14381513,0,0,189040,0,0,0,5955860,20389520,0,0
23,A14380409,22615940,941810,0,0,0,4813440,2795234,20168470,1270220,2318400
24,A14381510,0,0,0,0,0,0,23923770,0,11327660,0
25,A14381506,0,0,0,0,0,0,3198713,10342230,1195970,7009510
26,A14381504,0,0,0,0,0,0,2732660,10805320,0,5124040
27,A14381407,0,0,0,0,0,0,3474952,15215240,42710,7308840
28,A14375303,,,,,,,,,,
29,A10026162,0,0,0,0,0,0,1520530,7434080,18000,3894550
30,A10023281,,,,,,,,,,
31,A14319307,0,0,0,0,0,0,1392690,11663420,689810,5281740
32,A14386802,0,0,0,0,0,0,659916,9053820,0,4602940
33,A14319201,0,0,0,0,0,0,689230,8558740,0,0
34,A14319204,0,0,0,0,0,0,885250,18850370,337220,0
35,A14319002,0,0,0,0,0,0,1337270,5184980,0,3483720
36,A14386110,0,0,0,0,0,0,3063520,15666880,174600,8336860
37,A14377402,0,0,0,0,0,0,5401150,19054220,80,5421740
38,A14319203,0,0,0,0,0,0,3300150,10478520,-150,4947630
39,A14319005,0,0,0,0,0,0,2036613,6846130,246840,0
40,A14319010,0,0,0,0,0,0,3600976,13037900,0,13975050
41,A14319303,0,0,112810,0,0,0,14647830,577500,10329880,0
42,A14376501,0,0,0,0,0,0,939930,7527380,0,3183630
43,A14319007,25870,0,0,0,0,0,2708615,10446580,0,0
44,A14319003,0,0,74130,0,0,0,320110,6561470,75120,0
45,A14319011,0,0,0,0,0,0,21220161,17735740,0,0
46,A14319301,0,0,0,0,0,0,1889840,6739660,17550,6268340
47,A14388208,0,0,0,0,0,0,533120,15332750,-1330,8381480
48,A14319008,0,0,0,0,0,0,2189280,10606070,0,6018620
49,A14387605,0,0,24400,0,0,0,4262372,17123850,1014160,9960970
50,A14388204,0,0,0,0,0,0,1503240,9561370,0,5510190
51,A14319302,0,0,0,0,0,0,2266190,7279230,84570,4509880
52,A14319001,0,0,0,0,0,0,7414030,0,0,0
53,A14319006,0,0,0,0,0,0,2441240,8144890,156200,4843920
54,A14319306,0,0,0,0,0,0,4726510,16330980,322320,4650640
55,A14375801,,,,,,,,,,
56,A14319009,0,0,0,0,0,0,3551910,10741950,404110,0
57,A14319311,0,0,0,0,0,0,589240,22348540,0,13147190
58,A14386109,0,0,0,0,0,0,2557533,9865120,1093490,6049620
59,A10026720,0,0,0,0,0,0,1912590,13624210,313320,4867890
60,A10023336,,,,,,,,,,
61,A10024154,,,,,,,,,,
62,A14319013,,,,,,,,,,
63,A10024132,0,0,0,0,0,0,4338310,8900150,0,3342600
64,A10023282,,,,,,,,,,
65,A14313001,0,0,0,0,0,0,2079800,9176430,55350,0
66,A14383901,0,0,0,0,0,0,2314220,0,821100,7937340
