,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A14322001,0,0,0,0,0,0,1241800,8714490,0,6495660
1,A14322002,,,,,,,,,,
2,A14320001,0,0,2880,0,0,0,2388968,8144600,373170,4581290
3,A14383205,0,0,0,0,0,0,6792540,70710600,5025060,31502790
4,A14320302,0,0,0,0,0,0,2633750,15505420,0,0
5,A14383203,0,0,0,0,0,0,1093550,18134970,562800,0
6,A14320304,-445410,226275710,0,0,0,32970000,28554226,73522710,4820160,21617800
7,A14320004,,,,,,,,,,
8,A14382101,0,0,0,0,0,0,6037118,18437370,0,6245760
9,A10026874,0,0,0,0,0,0,7810730,9359480,724450,3544910
10,A10024667,,,,,,,,,,
11,A10025985,0,0,206520,0,0,0,26625961,41721340,1051740,13650600
12,A10023951,0,0,0,0,0,0,30238760,0,705120,0
13,A14381512,0,0,0,0,0,0,7973719,18764300,0,11859470
14,A14380605,0,0,0,0,0,0,4644190,17617540,383350,5492460
15,A14380414,142426240,0,0,0,-17295000,17295000,14326020,42502620,7365680,0
16,A14381508,0,0,0,0,0,0,4642842,18490110,83990,8989430
17,A14375301,0,0,0,0,0,0,17221001,30947120,274420,10912390
18,A14381415,0,0,0,0,0,0,14225091,41347990,805280,19064400
19,A14380211,211885816,0,0,0,0,15780864,32102493,57241770,-260050,13026740
20,A14381516,0,0,668750,0,0,0,13297641,46461270,0,23371370
21,A14375302,0,0,0,0,0,0,14783950,0,2918580,0
22,A14381513,0,0,195210,0,0,0,6442320,23606970,0,0
23,A14380409,82789550,1050420,0,0,0,6167220,3436981,26799550,592940,2970450
24,A14381510,0,0,0,0,0,0,28125920,0,11310750,0
25,A14381506,0,0,0,0,0,0,4321282,11648150,2451140,5707530
26,A14381504,0,0,0,0,0,0,4672980,12540520,0,4946590
27,A14381407,0,0,0,0,0,0,5077935,18152380,14640,7237020
28,A14375303,,,,,,,,,,
29,A10026162,0,0,0,0,0,0,3166580,9654370,10000,3633760
30,A10023281,,,,,,,,,,
31,A14319307,0,0,0,0,0,0,1829720,12884670,22520,5831950
32,A14386802,0,0,0,0,0,0,879241,9522140,0,4674910
33,A14319201,0,0,0,0,0,0,1471650,10890800,445120,0
34,A14319204,0,0,0,0,0,0,2908740,21220070,313600,0
35,A14319002,0,0,0,0,0,0,1261850,5531790,0,3096320
36,A14386110,0,0,0,0,0,0,4874290,18063170,-937200,9547170
37,A14377402,0,0,0,0,0,0,8966160,19583490,426300,4921890
38,A14319203,0,0,0,0,0,0,4996560,12613360,-210,5396710
39,A14319005,0,0,0,0,0,0,2516092,7590790,156060,0
40,A14319010,0,0,0,0,0,0,2748053,14717600,0,0
41,A14319303,0,0,233310,0,0,0,14532660,587500,0,0
42,A14376501,0,0,0,0,0,0,806980,9196520,0,2847160
43,A14319007,238820,0,0,0,0,0,3143852,10641850,10356010,10356010
44,A14319003,0,0,275380,0,0,0,313470,7079880,0,0
45,A14319011,0,0,0,0,0,0,25563570,20421590,0,0
46,A14319301,0,0,0,0,0,0,2843190,7350560,0,0
47,A14388208,0,0,0,0,0,0,550950,17492740,1090,8634070
48,A14319008,0,0,0,0,0,0,3241820,11554230,24649,5080370
49,A14387605,0,0,511310,0,0,0,8610421,20525720,816530,9030990
50,A14388204,0,0,0,0,0,0,1321490,11738930,64360,4806230
51,A14319302,0,0,0,0,0,0,3221310,7645480,39650,4530470
52,A14319001,0,0,0,0,0,0,2007150,6262700,0,0
53,A14319006,0,0,0,0,0,0,2802940,8925070,0,4629680
54,A14319306,0,0,0,0,0,0,7358600,19051650,229510,4564510
55,A14375801,,,,,,,,,,
56,A14319009,0,0,0,0,0,0,4724410,12244190,299460,0
57,A14319311,0,0,0,0,0,0,585300,26674480,668060,11957790
58,A14386109,0,0,0,0,0,0,2884018,11810120,750490,5796560
59,A10026720,0,0,0,0,0,0,6327200,16280700,367640,4674580
60,A10023336,,,,,,,,,,
61,A10024154,,,,,,,,,,
62,A14319013,,,,,,,,,,
63,A10024132,0,0,0,0,0,0,6465720,9516060,0,2629490
64,A10023282,,,,,,,,,,
65,A14313001,0,0,0,0,0,0,3177900,10318620,0,0
66,A14383901,0,0,0,0,0,0,3300250,0,282030,7510910
