,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13991017,0,0,0,0,0,0,1142880,17980000,356560,4225790
1,A13905208,1118550,0,0,0,-3975000,3975000,1394360,0,2727450,9018750
2,A13905202,4290,0,0,0,0,0,19120310,0,5435050,0
3,A13985107,1445760,0,0,0,1620,3082850,2902520,0,-108780,9668920
4,A13984604,0,0,0,0,0,0,38326650,34311820,500000,0
5,A13984411,2749640,0,0,0,0,1498800,3536970,0,515870,10342560
6,A13905102,0,0,0,0,0,0,1617770,11018320,403725,0
7,A13984603,0,0,0,0,0,0,2256836,11533950,2688000,10847560
8,A13905204,-102280,2010150,0,0,0,2640000,2623980,0,631000,5951530
9,A13985201,0,0,0,0,0,0,10849556,11598680,40795,0
10,A13985106,4554220,0,0,0,-4554220,4554220,4190340,0,1316810,9289050
11,A13984813,9424194,0,0,0,0,12759000,8360760,0,0,0
12,A13987501,0,0,0,0,0,0,2719228,7849300,0,3458120
13,A13905105,0,0,0,0,0,0,16210602,54455720,166340,25094290
14,A13987503,0,0,0,0,0,0,-143946,11070880,0,3784280
15,A13984814,0,0,0,0,0,0,7889870,0,0,0
16,A13984004,0,0,0,0,0,0,4871520,206872380,545920,66407510
17,A13991016,0,0,18460,0,0,0,520150,13105260,0,4636530
18,A13985103,2282150,0,0,0,0,2147000,5936930,24777146,860250,7098510
19,A13985105,1066450,0,0,0,-2220,3363450,2303300,0,87490,7218860
20,A13984409,2243480,0,0,0,-3634920,3634920,2052530,0,1762115,0
21,A13984003,-232500,6039600,0,0,0,9898200,-341600,36088510,3512790,0
22,A13995602,0,525070,0,0,0,6420600,0,0,341610,0
23,A13905003,0,0,0,0,0,0,3721900,22814290,-920,10206900
24,A13905301,0,0,0,0,0,0,1529030,12623440,180,5696670
25,A13987502,0,0,0,0,0,0,3239170,13625790,188890,5071080
26,A13991018,0,0,0,0,0,0,13607710,58055140,-820,17699250
27,A13905302,1620720,0,0,0,0,3499620,3901980,0,1926250,0
28,A13991015,742280,0,0,0,0,0,-362500,6474667,0,2483590
29,A13905101,0,0,0,0,0,0,288624,9979920,0,4277030
30,A13984005,8458860,1644460,0,0,0,33302500,-3018395,135947680,8811480,53004990
31,A10027121,0,0,0,0,0,0,3711958,14689220,112100,4934770
32,A10027716,0,0,0,0,0,0,8297557,31044300,639610,9111200
33,A10025097,0,0,178480,0,0,0,75410990,0,18190710,0
34,A10024636,,,,,,,,,,
35,A10024812,,,,,,,,,,
36,A13980513,0,0,0,0,0,0,201075,85700870,834360,32073320
37,A13924003,0,0,0,0,0,0,3650336,27073360,0,11535690
38,A13994501,0,0,0,0,0,0,2568114,9362582,222500,0
39,A13980801,0,0,0,0,0,0,0,8434910,-70,2769300
40,A13980010,1699735,0,-938250,926630,115,3126070,7820310,24094750,60370,9444830
41,A13980415,0,0,0,0,0,0,33948286,28200300,10489060,10467690
42,A13980018,1677770,0,0,0,0,4355500,2917780,24305340,89320,11636000
43,A13980107,0,0,0,0,0,0,4396990,24737570,-84810,7697970
44,A13980509,1170880,0,0,0,0,3601120,2359030,0,1791330,5662410
45,A13980009,0,0,15240,0,0,0,2487450,16736610,41900,0
46,A13980014,10059740,0,0,0,-8992370,8992370,-92260,46608520,2321020,11962810
47,A13980012,1811610,0,0,0,0,4809200,3873359,20820160,477210,10995600
48,A13924004,0,0,0,0,0,0,6485024,31554280,505670,15730360
49,A13980510,1190270,0,0,0,0,3246140,2396760,0,277000,8870120
50,A13924205,0,0,2580,0,0,0,2691300,10425510,0,5960160
51,A13980102,0,0,0,0,0,0,0,7207800,-11610,3102470
52,A13980604,0,0,0,0,0,0,425023,10337970,0,3712580
53,A13980413,0,0,0,0,0,0,465070,14005180,0,4133900
54,A13980511,1650760,0,0,0,0,3587790,4478910,0,42170,9933520
55,A13980105,0,0,0,0,0,0,606440,12622850,104500,3796950
56,A13980402,10030,0,0,0,0,0,2784090,12233100,0,4333960
57,A13980108,0,0,1100,0,0,0,2840350,14356100,300460,7234090
58,A13980407,1115890,0,0,0,0,2797920,1619140,14808690,167030,1463700
59,A13980803,0,0,0,0,0,0,1094646,8213860,-100,2941190
60,A13980004,3575050,0,0,0,-2460750,2460750,4024460,18641730,0,5906850
61,A13980706,0,0,0,0,0,0,-691111,11780520,200050,4197460
62,A13980403,0,0,0,0,0,0,1007192,12017860,40,4725250
63,A13980401,0,0,0,0,0,0,372328,13805690,211400,4240860
64,A13980017,3847510,98760,0,0,-3341500,3765080,-8671410,12476160,8333150,4101480
65,A13980512,92230,822400,0,0,0,6580200,0,0,176010,0
66,A13980411,0,0,0,0,0,0,1262800,20177920,0,9888280
67,A13980019,4054699,0,0,0,-2229,9962250,7100210,63082350,-290,22249010
68,A10026289,,,,,,,,,,
69,A13980006,1191410,0,0,0,0,1545700,5536814,16749600,-50,6357200
70,A10023991,0,0,0,0,0,0,29446970,102142730,2371700,21678510
71,A10023990,0,0,0,0,0,0,3358200,6569250,2080,3055520
72,A13987305,3541870,0,0,0,7753310,4295920,2867260,91898150,5006820,25833640
73,A13987303,13381870,0,0,0,2480,16480320,10992194,66989530,-347080,29381150
74,A13993502,0,0,0,0,0,8029000,7438030,42602070,-171670,12010480
75,A13923104,7690450,0,0,0,-5946000,5942000,2644285,33182540,0,14233430
76,A13923106,370316,0,0,0,0,13359500,2305666,39160618,621071,13325310
77,A13923102,0,0,0,0,0,0,2502690,14918030,-280,11406670
