,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13991017,0,0,0,0,0,0,3568139,12561250,480630,3725670
1,A13905208,61846290,0,0,0,-6362500,6362500,3557520,0,1747040,7107250
2,A13905202,207700,0,0,0,0,0,14276480,0,4808790,0
3,A13985107,950140,50904220,0,0,0,15036600,4515370,0,-104780,7582840
4,A13984604,0,0,0,0,0,0,8037620,28725850,2370700,0
5,A13984411,14624560,62960800,0,0,0,4949000,5087090,0,-13830,10818510
6,A13905102,0,0,0,0,0,0,3100350,9386840,322530,0
7,A13984603,0,0,0,0,0,0,3063336,11489790,0,0
8,A13905204,43720350,0,0,0,4057500,0,3209610,0,6006320,0
9,A13985201,0,0,0,0,0,0,793399,10153030,19800,0
10,A13985106,22374110,58014210,0,0,-13680000,13680000,7037870,0,8604520,0
11,A13984813,138131455,0,0,0,0,21075000,11607210,0,0,0
12,A13987501,0,0,0,0,0,0,2495994,7041890,0,3171240
13,A13905105,0,0,0,0,0,0,19289960,47017860,521560,22464570
14,A13987503,0,0,0,0,0,0,1049676,8321360,0,3529820
15,A13984814,0,0,0,0,0,0,11331780,0,2090410,0
16,A13984004,0,0,0,0,0,0,13039130,163109680,1187860,59095820
17,A13991016,0,0,121620,0,0,0,1940250,9668380,0,4506790
18,A13985103,9993740,62404560,0,0,0,11137700,8548780,20481757,1052020,6428910
19,A13985105,653480,41971750,0,0,0,8824000,4383650,0,85410,6500490
20,A13984409,13626220,42752430,0,0,-12564600,12564600,4282470,0,2211560,0
21,A13984003,-919910,124978700,0,0,0,18111600,5845290,28739480,1272110,0
22,A13995602,2987080,50967110,0,0,0,13545000,0,0,72690,0
23,A13905003,0,0,0,0,0,0,5828110,19605020,-4140,9540070
24,A13905301,0,0,0,0,0,0,2678040,10689620,-150,5120360
25,A13987502,0,0,0,0,0,0,2597500,10251570,139720,4497310
26,A13991018,0,0,0,0,0,0,10444660,41688920,-30,16510690
27,A13905302,9107290,59195580,0,0,0,7210000,4671530,0,2140465,0
28,A13991015,0,0,0,0,0,0,391664,7444050,641450,2397440
29,A13905101,0,0,0,0,0,0,-8608980,8294080,0,3339090
30,A13984005,44573190,213348350,0,0,0,65408000,35579990,110311580,2490690,55839840
31,A10027121,0,0,0,0,0,0,4142219,12676860,73980,4784780
32,A10027716,0,0,0,0,0,0,6135491,23365620,365470,8432610
33,A10025097,0,0,978050,0,0,0,62246750,0,17570100,0
34,A10024636,,,,,,,,,,
35,A10024812,,,,,,,,,,
36,A13980513,0,0,0,0,0,0,736372,73691980,2198450,28197630
37,A13924003,0,0,0,0,0,0,8140230,23266220,0,10995130
38,A13994501,0,0,0,0,0,0,2717384,7933040,0,0
39,A13980801,175280,0,0,0,0,0,1294647,6759760,-2070,2389100
40,A13980010,1704890,59176520,-794450,780140,0,17666940,12976600,18110130,55530,9050540
41,A13980415,0,0,0,0,0,0,32837868,27006470,8284880,8263830
42,A13980018,859350,73567070,0,0,0,19548000,11173270,19301980,89700,10938930
43,A13980107,0,0,0,0,0,0,4751100,20605560,-29980,7273930
44,A13980509,5816220,44075850,0,0,-4515480,4515480,3777310,0,4033620,4602440
45,A13980009,0,0,195330,0,0,0,2390729,16563030,0,0
46,A13980014,16317750,116390320,0,0,-21213940,21213940,10715140,33717590,5419060,8041790
47,A13980012,1758220,71109860,0,0,0,9006800,5714030,18878900,204240,10039890
48,A13924004,0,0,0,0,0,0,7305683,28943500,75810,15879940
49,A13980510,35340,48136620,0,0,0,8046500,3540070,0,277000,7164360
50,A13924205,0,0,199140,0,0,0,3206040,10157000,0,5541550
51,A13980102,0,0,0,0,0,0,436335,6308770,242560,2678810
52,A13980604,0,0,0,0,0,0,2008981,7986000,0,3349940
53,A13980413,0,0,0,0,0,0,1258580,10827010,34650,3781110
54,A13980511,3844380,57815100,0,0,0,11863700,7030330,0,58850,9615970
55,A13980105,0,0,0,0,0,0,3264270,10195820,13210,3618380
56,A13980402,0,0,0,0,0,0,3954070,10317880,0,4198790
57,A13980108,0,0,117700,0,0,0,3233080,12913770,32580,6789890
58,A13980407,1115310,53966940,0,0,0,7009200,1763130,14437040,395710,1422900
59,A13980803,0,0,0,0,0,0,1228573,6671910,2667770,2667770
60,A13980004,11996180,37212460,0,0,-8949600,8949600,6042370,14433750,0,5647360
61,A13980706,0,0,0,0,0,0,1529187,8650760,216830,3798320
62,A13980403,0,0,0,0,0,0,2287499,9989840,-80,4242750
63,A13980401,0,0,0,0,0,0,1590495,10729180,173180,3906180
64,A13980017,-34240820,36296780,0,0,-9221520,9612820,-1445130,11109130,13041430,2329360
65,A13980512,-23817070,60521840,0,0,0,14947800,0,0,415500,0
66,A13980411,0,0,0,0,0,0,23721920,0,8417370,0
67,A13980019,4054730,144933520,0,0,0,60480000,11087780,58168700,70,22533120
68,A10026289,,,,,,,,,,
69,A13980006,7696310,34152060,0,0,0,11625600,9073907,12311070,220,5703290
70,A10023991,0,0,0,0,0,0,36592820,78529010,1951550,20451100
71,A10023990,0,0,0,0,0,0,3493310,4934370,1930,1682640
72,A13987305,36382240,106298160,0,0,11028060,34408350,22239440,63876510,3461640,18581080
73,A13987303,269710860,0,0,0,-1440,30252180,15651594,50477920,-347240,20280430
74,A13993502,-60,91944130,0,0,0,13832000,16553740,34882130,-169940,11278220
75,A13923104,28569700,77514930,0,0,-15708800,15702400,7614296,28089760,0,12915480
76,A13923106,15352405,97737539,0,0,0,20415500,4557208,32847160,365358,11989360
77,A13923102,0,0,0,0,0,0,5342290,11584920,0,0
78,A13987304,197196700,0,0,0,0,26811700,13245391,42203300,2504130,0
79,A13977913,0,110190570,0,0,0,30819000,1657705,0,0,0
80,A13987205,0,0,100370,0,0,0,1153000,37961950,837880,14807000
81,A13923108,-829,131604320,0,0,-1386770,21021600,5043367,30104730,1400000,0
82,A13993901,0,26783350,0,0,0,1728720,1706920,8161940,2214090,3216200
83,A13987301,0,29726398,0,0,0,3435000,2018534,7175500,0,1994460
84,A13987302,642420,37759090,0,0,0,11260200,-1247170,8683440,0,0
85,A13987306,224201430,0,0,0,45829000,0,97146813,0,840130,0
86,A13993503,4682390,74091300,0,0,0,10568000,5018177,20920660,0,2774100
87,A13993501,0,0,0,0,0,0,28584756,0,9156650,0
88,A13923103,8696740,75508800,0,0,4231500,9269000,7097610,29220990,4200,0
89,A10026660,,,,,,,,,,
90,A13983810,6253130,85829850,0,0,0,6850000,9642290,26908070,286810,8711550
91,A13973202,,,,,,,,,,
92,A13974103,14140301,53158820,-362780,349450,-14140000,14080500,-1200002,22236010,0,7300940
93,A13983712,10234090,63091250,0,0,0,13319760,5467297,19398350,-207850,10097770
94,A13920804,55767003,214577930,0,0,0,39870167,26551748,74911580,10778150,0
95,A13920106,0,0,109840,0,0,0,2175660,11660170,0,0
96,A13981608,0,0,0,0,0,0,2747730,23657500,0,8785240
97,A13920707,65375730,202435200,0,0,0,47220000,23475933,69392670,11634725,0
98,A13920209,0,0,407410,0,0,0,47277790,0,15463400,0
99,A13981402,0,0,0,0,0,0,3772673,10685690,-90,4522180
100,A13982701,4491330,66696550,0,0,-271400,9770400,9588800,21890740,454490,8262260
101,A13920205,0,0,0,0,0,0,2193460,14175260,-310,7374060
102,A13920001,0,0,0,0,0,0,5421300,15943980,0,0
103,A13982301,19661040,177039410,0,0,0,46372200,23414257,61869260,0,0
104,A13983815,16382600,117168770,1100,0,0,19221500,12709303,39408660,159970,16779310
105,A13981604,0,0,0,0,0,0,2444940,13332150,243460,4785550
106,A13981407,0,0,0,0,0,0,6753960,23817460,0,11599220
107,A13921005,42753073,225256850,0,0,14373150,60928000,8087719,99290230,2000000,0
108,A13983707,0,0,0,0,0,0,-404472,17017660,0,6674770
109,A13981405,94447040,94447040,0,0,8448000,8448000,17134160,16919360,10176080,10176080
110,A13983608,0,0,0,0,0,0,4661490,16091970,217750,8095500
111,A13982002,0,0,247240,0,0,0,1885040,16300400,214520,0
112,A13982604,63164598,230047700,0,0,0,84645560,33525802,125514030,7314540,0
113,A13982103,0,0,0,0,0,0,816240,12904030,0,5107950
114,A13920706,59325608,161747320,0,0,-35886000,35886000,10133632,68360550,14161080,0
115,A13981901,11534710,67720970,0,0,0,20516000,7974390,24022350,517590,0
116,A13982003,8097390,46582900,0,0,0,12222000,4135250,18160270,257750,5760560
117,A13920105,0,0,147040,0,0,0,722980,13337670,49950,4872450
118,A13971501,13169740,29410170,0,0,0,11265000,17183746,30507760,-442080,11947230
119,A13920102,0,0,0,0,0,0,1296220,9845150,88150,3860000
120,A13989701,0,0,340260,0,0,0,7355690,30281560,-1110,13415400
121,A13920803,40030990,179183800,0,0,0,59818500,12866800,71907880,17114550,0
122,A13994302,15146320,48238320,0,0,2865350,12135600,5718371,23359330,3392150,0
123,A13983713,99276045,0,-1010220,996650,3826736,0,4339050,0,811804,0
124,A13983709,0,0,0,0,0,0,25678867,0,9519880,0
125,A13981606,0,0,0,0,0,0,6429806,14039890,-2520,6363990
126,A13981304,1688430,34803120,0,2017000,309230,6180570,1293060,16029250,0,0
127,A13983803,0,0,140260,0,0,0,3366810,9064620,687220,4009620
128,A13980903,0,0,0,0,0,0,3229610,7914770,0,0
129,A13982702,22082340,59043300,0,0,-13280400,13280400,6487520,26791070,45010,9725240
130,A13983816,3060980,144879770,0,0,0,25790600,22065800,36770830,27780,21078570
131,A13981001,0,0,82070,0,0,0,799300,3614800,-40,1639370
132,A13982005,9399260,40994400,0,0,0,9292140,2355333,17432350,1153820,0
133,A13974101,17155540,34666750,0,0,0,12049600,3849207,16698110,0,8871890
134,A13982704,43451300,206714400,0,0,0,54425000,20994560,63359890,4962160,0
135,A13982202,41084890,124502420,0,0,0,35641620,9219935,47865270,3834705,0
136,A13982101,0,0,0,0,0,0,9204160,0,3461230,0
137,A13920207,0,0,0,0,0,0,4702567,16184570,0,8998680
138,A13981903,41685560,179894000,0,0,0,58428000,11527316,61715890,2186930,0
139,A13983101,240870,3996740,1810,0,160,1395730,58420,2057860,-17970,0
140,A13920506,198467120,0,0,0,0,27877500,12814028,53883210,1477490,20849760
141,A13920703,0,0,501800,0,0,0,582620,0,1000000,0
