,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13991017,0,0,0,0,0,0,,,480630,3725670
1,A13905208,61846290,0,0,0,,,,,,
2,A13905202,,,,,,,,,,
3,A13985107,950140,50904220,0,0,0,15036600,,,,
4,A13984604,,,,,0,0,,,2370700,0
5,A13984411,,,,,,,,,-13830,10818510
6,A13905102,,,,,,,,,322530,0
7,A13984603,,,0,0,,,3063336,11489790,,
8,A13905204,,,,,,,,,6006320,0
9,A13985201,0,0,,,0,0,793399,10153030,,
10,A13985106,,,0,0,-13680000,13680000,7037870,0,,
11,A13984813,138131455,0,0,0,0,21075000,11607210,0,0,0
12,A13987501,,,0,0,0,0,,,0,3171240
13,A13905105,,,,,0,0,,,521560,22464570
14,A13987503,0,0,,,,,,,,
15,A13984814,0,0,,,,,,,,
16,A13984004,,,,,0,0,,,,
17,A13991016,0,0,121620,0,0,0,,,0,4506790
18,A13985103,,,,,,,,,,
19,A13985105,,,,,0,8824000,4383650,0,,
20,A13984409,,,,,-12564600,12564600,,,2211560,0
21,A13984003,,,0,0,,,,,1272110,0
22,A13995602,2987080,50967110,,,,,,,72690,0
23,A13905003,,,0,0,,,,,-4140,9540070
24,A13905301,,,,,0,0,,,,
25,A13987502,0,0,,,,,2597500,10251570,139720,4497310
26,A13991018,0,0,0,0,0,0,,,-30,16510690
27,A13905302,9107290,59195580,,,0,7210000,,,2140465,0
28,A13991015,,,0,0,0,0,,,641450,2397440
29,A13905101,0,0,,,0,0,-8608980,8294080,0,3339090
30,A13984005,44573190,213348350,0,0,0,65408000,,,,
31,A10027121,0,0,,,,,4142219,12676860,,
32,A10027716,0,0,,,,,6135491,23365620,365470,8432610
33,A10025097,0,0,,,,,62246750,0,17570100,0
34,A10024636,,,,,,,,,,
35,A10024812,,,,,,,,,,
36,A13980513,0,0,,,,,736372,73691980,2198450,28197630
37,A13924003,,,,,,,8140230,23266220,0,10995130
38,A13994501,0,0,0,0,0,0,,,0,0
39,A13980801,,,0,0,0,0,1294647,6759760,-2070,2389100
40,A13980010,1704890,59176520,-794450,780140,,,12976600,18110130,,
41,A13980415,0,0,0,0,0,0,,,8284880,8263830
42,A13980018,859350,73567070,,,,,,,,
43,A13980107,,,0,0,,,,,,
44,A13980509,,,,,,,,,,
45,A13980009,,,195330,0,0,0,,,0,0
46,A13980014,,,,,-21213940,21213940,,,,
47,A13980012,1758220,71109860,,,0,9006800,,,204240,10039890
48,A13924004,0,0,,,0,0,,,75810,15879940
49,A13980510,35340,48136620,0,0,,,3540070,0,,
50,A13924205,,,199140,0,0,0,,,0,5541550
51,A13980102,,,0,0,,,436335,6308770,242560,2678810
52,A13980604,0,0,,,0,0,,,,
53,A13980413,0,0,,,0,0,,,34650,3781110
54,A13980511,3844380,57815100,,,0,11863700,,,,
55,A13980105,,,0,0,0,0,3264270,10195820,,
56,A13980402,0,0,,,0,0,,,0,4198790
57,A13980108,,,,,0,0,3233080,12913770,,
58,A13980407,1115310,53966940,,,,,1763130,14437040,,
59,A13980803,,,,,0,0,,,,
60,A13980004,11996180,37212460,0,0,-8949600,8949600,,,0,5647360
61,A13980706,0,0,0,0,,,,,216830,3798320
62,A13980403,0,0,,,,,2287499,9989840,-80,4242750
63,A13980401,0,0,,,,,1590495,10729180,,
64,A13980017,-34240820,36296780,0,0,-9221520,9612820,-1445130,11109130,,
65,A13980512,,,,,,,,,,
66,A13980411,,,0,0,,,23721920,0,8417370,0
67,A13980019,,,,,,,,,70,22533120
68,A10026289,,,,,,,,,,
69,A13980006,7696310,34152060,,,0,11625600,9073907,12311070,,
70,A10023991,,,,,,,36592820,78529010,,
71,A10023990,0,0,,,0,0,3493310,4934370,,
72,A13987305,,,,,11028060,34408350,22239440,63876510,,
73,A13987303,,,,,-1440,30252180,15651594,50477920,-347240,20280430
74,A13993502,,,,,,,16553740,34882130,,
75,A13923104,,,,,-15708800,15702400,,,0,12915480
76,A13923106,,,0,0,0,20415500,,,365358,11989360
77,A13923102,0,0,0,0,0,0,5342290,11584920,,
78,A13987304,197196700,0,,,0,26811700,,,2504130,0
79,A13977913,,,0,0,0,30819000,,,,
80,A13987205,,,,,0,0,,,837880,14807000
81,A13923108,,,,,-1386770,21021600,,,1400000,0
82,A13993901,0,26783350,,,0,1728720,1706920,8161940,,
83,A13987301,,,0,0,0,3435000,2018534,7175500,,
84,A13987302,642420,37759090,,,0,11260200,,,,
85,A13987306,224201430,0,0,0,,,97146813,0,,
86,A13993503,4682390,74091300,,,,,5018177,20920660,,
87,A13993501,0,0,0,0,,,,,,
88,A13923103,,,0,0,,,,,4200,0
89,A10026660,,,,,,,,,,
90,A13983810,6253130,85829850,,,0,6850000,9642290,26908070,286810,8711550
91,A13973202,,,,,,,,,,
92,A13974103,14140301,53158820,-362780,349450,-14140000,14080500,,,0,7300940
93,A13983712,,,,,,,5467297,19398350,,
94,A13920804,,,,,0,39870167,,,10778150,0
95,A13920106,0,0,109840,0,0,0,2175660,11660170,0,0
96,A13981608,,,0,0,0,0,,,0,8785240
97,A13920707,65375730,202435200,,,0,47220000,,,,
98,A13920209,0,0,,,0,0,47277790,0,15463400,0
99,A13981402,,,0,0,0,0,,,-90,4522180
100,A13982701,,,,,,,9588800,21890740,,
101,A13920205,,,,,,,2193460,14175260,,
102,A13920001,0,0,0,0,,,5421300,15943980,,
103,A13982301,,,0,0,,,,,0,0
104,A13983815,16382600,117168770,1100,0,0,19221500,12709303,39408660,,
105,A13981604,,,0,0,0,0,,,,
106,A13981407,0,0,,,,,6753960,23817460,0,11599220
107,A13921005,,,0,0,,,,,2000000,0
108,A13983707,,,,,0,0,,,,
109,A13981405,94447040,94447040,0,0,8448000,8448000,17134160,16919360,10176080,10176080
110,A13983608,0,0,0,0,,,4661490,16091970,,
111,A13982002,,,247240,0,0,0,,,214520,0
112,A13982604,,,0,0,,,33525802,125514030,7314540,0
113,A13982103,0,0,,,0,0,816240,12904030,,
114,A13920706,,,,,-35886000,35886000,,,,
115,A13981901,,,,,,,7974390,24022350,517590,0
116,A13982003,,,0,0,,,,,,
117,A13920105,,,,,,,722980,13337670,,
118,A13971501,13169740,29410170,0,0,,,,,,
119,A13920102,,,0,0,0,0,,,,
120,A13989701,,,,,,,,,-1110,13415400
121,A13920803,40030990,179183800,0,0,0,59818500,12866800,71907880,17114550,0
122,A13994302,15146320,48238320,,,,,,,3392150,0
123,A13983713,99276045,0,,,,,,,811804,0
124,A13983709,0,0,0,0,0,0,,,,
125,A13981606,0,0,,,0,0,6429806,14039890,-2520,6363990
126,A13981304,1688430,34803120,,,,,,,,
127,A13983803,0,0,,,0,0,,,,
128,A13980903,,,0,0,,,3229610,7914770,,
129,A13982702,,,0,0,,,,,45010,9725240
130,A13983816,3060980,144879770,,,0,25790600,22065800,36770830,,
131,A13981001,,,82070,0,,,,,-40,1639370
132,A13982005,,,,,,,,,,
133,A13974101,17155540,34666750,0,0,,,,,,
134,A13982704,43451300,206714400,0,0,,,,,,
135,A13982202,41084890,124502420,,,0,35641620,,,,
136,A13982101,0,0,,,,,9204160,0,3461230,0
137,A13920207,,,0,0,,,4702567,16184570,0,8998680
138,A13981903,41685560,179894000,0,0,,,11527316,61715890,,
139,A13983101,240870,3996740,,,,,,,,
140,A13920506,198467120,0,,,,,12814028,53883210,1477490,20849760
141,A13920703,,,501800,0,,,,,1000000,0
142,A13920202,,,0,0,0,0,,,335400,0
143,A13981006,0,0,,,0,0,6794514,28435980,769840,12354180
144,A13983811,,,,,0,20292000,,,,
145,A13971502,31435870,215070426,,,,,,,590520,23364190
146,A13989702,0,0,,,0,0,,,,
147,A13920104,0,0,0,0,0,0,,,-130250,5479300
148,A13983801,0,0,0,0,0,0,,,0,0
149,A13973201,,,,,,,,,,
150,A13981204,,,0,0,0,0,1403810,5226220,107140,2078670
151,A13983004,,,0,0,0,47732000,11947210,60119640,,
152,A13920501,,,0,0,,,,,94300,0
153,A13920802,4446520,0,,,,,,,6418160,16016130
154,A13981208,,,,,0,0,,,15322480,15322780
