,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13991017,0,0,0,0,0,0,542938,12561400,560170,4163580
1,A13905208,2402500,0,0,0,-4842500,4842500,949590,0,2754350,7024300
2,A13905202,18260,0,0,0,0,0,15019120,0,5369800,0
3,A13985107,1445760,0,0,0,20,3479480,2680130,0,-108110,9177620
4,A13984604,0,0,0,0,0,0,28513510,24403870,2009520,0
5,A13984411,3225520,14000,0,0,0,1684200,3279140,0,-688030,10780640
6,A13905102,0,0,0,0,0,0,2840980,7282580,403725,0
7,A13984603,0,0,0,0,0,0,1030093,9597100,0,0
8,A13905204,-106000,2484600,0,0,0,3307500,2510970,0,938530,5674750
9,A13985201,0,0,0,0,0,0,900820,9327321,82585,0
10,A13985106,6760800,176670,0,0,-6760800,6760800,3948820,0,1718820,8656690
11,A13984813,7576520,0,0,0,0,17364000,6798330,0,0,0
12,A13987501,0,0,0,0,0,0,1563944,6337170,0,3222150
13,A13905105,0,0,0,0,0,0,14759679,39953790,970390,23511020
14,A13987503,0,0,0,0,0,0,-353920,7425520,0,3614410
15,A13984814,0,0,0,0,0,0,6426860,0,2075850,0
16,A13984004,0,0,0,0,0,0,5173090,149806640,1635880,66296520
17,A13991016,0,0,38580,0,0,0,439740,9864160,0,4804510
18,A13985103,2338800,0,0,0,0,2836700,5854870,17674379,740050,6965700
19,A13985105,1066450,0,0,0,-1660,2680290,2031990,0,81450,7176860
20,A13984409,3212010,696500,0,0,-4818240,4818240,1982640,0,2454525,0
21,A13984003,-237540,6997200,0,0,0,12283920,2366850,24845570,3101070,0
22,A13995602,0,1469270,0,0,0,7345000,0,0,1353410,0
23,A13905003,0,0,0,0,0,0,4695670,16958420,-9610,10317010
24,A13905301,0,0,0,0,0,0,1871190,9016810,730,5495260
25,A13987502,0,0,0,0,0,0,2083070,9648960,82370,5151850
26,A13991018,0,0,0,0,0,0,12337360,43609870,0,16889010
27,A13905302,1620720,0,0,0,0,3920000,3259480,0,2813075,0
28,A13991015,0,0,0,0,0,0,1265150,5311160,28610,2810050
29,A13905101,0,0,0,0,0,0,745117,7051060,0,3762890
30,A13984005,8451850,2508330,0,0,0,41986000,14097670,88247320,3380310,54158770
31,A10027121,0,0,0,0,0,0,2995794,11064720,118280,4805630
32,A10027716,0,0,0,0,0,0,4748391,19679000,761090,9592330
33,A10025097,0,0,89750,0,0,0,46104730,0,17087070,0
34,A10024636,,,,,,,,,,
35,A10024812,,,,,,,,,,
36,A13980513,0,0,0,0,0,0,2029062,61266820,3779760,29588300
37,A13924003,0,0,0,0,0,0,4509448,20376400,0,11121580
38,A13994501,0,0,0,0,0,0,2396263,6199780,0,0
39,A13980801,0,0,0,0,0,0,532974,6327190,-2680,2628570
40,A13980010,1699710,29440,-863470,846200,0,3989700,5910930,17299640,60320,9322110
41,A13980415,0,0,0,0,0,0,25647663,0,10499470,0
42,A13980018,1682570,759630,0,0,0,4712400,6235290,17450310,89610,11938920
43,A13980107,0,0,0,0,0,0,3572100,16863800,43830,7579830
44,A13980509,1188580,262160,0,0,0,4346560,2253430,0,2207680,5269770
45,A13980009,0,0,40280,0,0,0,1384927,13012370,0,0
46,A13980014,10341210,0,0,0,-10111680,10111680,-472970,32329780,3138150,10565300
47,A13980012,2092100,0,0,0,0,5172300,3755321,15325250,292230,10196890
48,A13924004,0,0,0,0,0,0,5224484,24292270,87010,15640800
49,A13980510,1193930,13620,0,0,0,3447000,2389040,0,277000,8046190
50,A13924205,0,0,4790,0,0,0,2142570,8690720,0,5747880
51,A13980102,0,0,0,0,0,0,806029,4834650,204030,2774550
52,A13980604,0,0,0,0,0,0,1036688,7106340,0,3609010
53,A13980413,0,0,0,0,0,0,327740,10009410,112080,4144570
54,A13980511,1676360,0,0,0,0,4060160,4194740,0,83520,9718620
55,A13980105,0,0,0,0,0,0,485140,9387050,-68060,3772910
56,A13980402,36580,0,0,0,0,0,2708900,9564430,0,4108690
57,A13980108,0,0,29200,0,0,0,2252140,10804570,0,7098380
58,A13980407,1115330,252020,0,0,0,3669300,1008700,11826770,535440,1521500
59,A13980803,0,0,0,0,0,0,1183438,5296130,10,2924500
60,A13980004,3834850,0,0,0,-2731500,2731500,3984940,13257000,0,5848640
61,A13980706,0,0,0,0,0,0,397825,7936000,-286930,3965470
62,A13980403,0,0,0,0,0,0,2134157,7721670,-100,4004780
63,A13980401,0,0,0,0,0,0,75843,9362100,147180,4242950
64,A13980017,3302320,366280,0,0,-4050490,4485530,-4893190,9407510,6263060,3471350
65,A13980512,152660,1361860,0,0,0,7506900,0,0,356745,0
66,A13980411,0,0,0,0,0,0,1079250,17099620,0,8653680
67,A13980019,4054670,371840,0,0,0,11205810,9997640,45379010,350,22089620
68,A10026289,,,,,,,,,,
69,A13980006,1196180,92270,0,0,0,2436800,6992833,11764890,244460,6019330
70,A10023991,0,0,0,0,0,0,27258760,82119150,1703440,20993200
71,A10023990,0,0,0,0,0,0,3270720,4552050,96200,2924480
72,A13987305,2850330,0,0,0,9703170,6478200,9372730,55399390,6086210,25212030
73,A13987303,17927450,0,0,0,-1260,22939850,9729511,44981030,-347080,27521430
74,A13993502,0,0,0,0,0,9614500,6343140,27075150,-170190,11434980
75,A13923104,8493420,0,0,0,-7034000,7030000,3722314,21850860,0,14090820
76,A13923106,0,0,0,0,0,16786000,2281665,27863380,987540,11581090
77,A13923102,0,0,0,0,0,0,3009220,11344660,0,0
78,A13987304,9612710,0,0,0,0,20141280,5110678,35719240,2610210,0
79,A13977913,0,0,0,0,0,20673000,0,0,0,0
80,A13987205,0,0,80840,0,0,0,550260,31088990,217000,15817050
81,A13923108,870,4058290,0,0,-374550,13790200,2903552,24711070,1200000,0
82,A13993901,0,0,0,0,2019180,2019180,6742350,6742350,3550220,3550220
83,A13987301,3160630,0,0,0,2085000,2085000,-58309,6553180,0,1849770
84,A13987302,160000,429890,0,0,0,4887000,-2928890,7505250,0,0
85,A13987306,7618230,0,0,0,-2020,24931150,17974131,52476060,495850,0
86,A13993503,1704390,166000,0,0,0,8131200,751700,15883000,860241,2668050
87,A13993501,0,0,0,0,0,0,22424186,0,9295790,0
88,A13923103,2714040,0,0,0,3053000,6463000,3137410,18509200,2762774,0
89,A10026660,,,,,,,,,,
90,A13983810,3622810,0,0,0,0,2912400,5383430,22747130,390540,9806730
91,A13973202,,,,,,,,,,
92,A13974103,5144790,572300,-432560,419420,-5145000,5117000,-562,18342940,10,8787000
93,A13983712,1975310,0,0,0,0,4493730,4980895,15385110,2098230,10632940
94,A13920804,6616140,818510,0,0,0,18682000,14771084,57012410,9955310,0
95,A13920106,0,0,21320,0,0,0,1166590,9696990,0,0
96,A13981608,0,0,0,0,0,0,1683320,19432470,0,9775130
97,A13920707,6459740,511700,0,0,0,26760000,15015669,52043250,6308930,0
98,A13920209,0,0,35090,0,0,0,40596180,0,16160190,0
99,A13981402,0,0,0,0,0,0,2004318,9220660,-80,4872180
100,A13982701,2225190,0,0,0,0,4416000,4329830,16562280,655420,9052720
101,A13920205,0,0,0,0,0,0,1367490,12373950,-310,7633730
102,A13920001,0,0,0,0,0,0,4324080,15535930,0,0
103,A13982301,5195700,707800,0,0,0,22932000,14549265,45168090,4185350,0
104,A13983815,3370900,0,1100,0,8117500,0,41351507,0,21420430,0
105,A13981604,0,0,0,0,0,0,1980700,10445330,186480,4991990
106,A13981407,0,0,0,0,0,0,2278280,21104740,0,12843790
107,A13921005,8950120,129000,0,0,9931350,25875250,0,73112180,4595550,0
108,A13983707,0,0,0,0,0,0,136738,12616640,0,7503010
109,A13981405,0,1356560,0,0,0,6396000,3701740,16172280,0,9837650
110,A13983608,0,0,0,0,0,0,2226027,13563390,78850,8689710
111,A13982002,0,0,83680,0,0,0,14764490,0,69200,0
112,A13982604,670224,0,0,0,0,43248000,16347830,102768790,12593300,0
113,A13982103,0,0,0,0,0,0,328880,11087950,0,5733310
114,A13920706,18078590,0,0,0,-25500000,25500000,2080064,49359740,19990920,0
115,A13981901,2684480,0,0,0,0,6272000,3403630,17737460,2797035,0
116,A13982003,1824360,0,0,0,0,5425900,3139430,15520350,626640,5420170
117,A13920105,0,0,23390,0,0,0,875278,10632040,291710,5159630
118,A13971501,2407700,0,0,0,340,3705400,5619153,20182150,-1225030,11638030
119,A13920102,0,0,0,0,0,0,479220,7713780,112920,4186920
120,A13989701,0,0,59600,0,0,0,5687566,25057400,-1700,14342820
121,A13920803,1513780,152290,0,0,0,24831000,5538640,56991070,18365000,0
122,A13994302,1817830,0,0,0,1858500,4588860,3159437,15619960,2159500,0
123,A13983713,6639285,0,-1112600,1098090,3069973,0,2030590,0,1534987,0
124,A13983709,0,0,0,0,0,0,21730492,0,9984210,0
125,A13981606,0,0,0,0,0,0,4762983,11860690,-50,7008420
126,A13981304,0,0,0,1792000,0,2734220,0,12086420,642770,0
127,A13983803,0,0,3690,0,0,0,2262170,7584490,811230,4391760
128,A13980903,0,0,0,0,0,0,2678760,6624810,0,0
129,A13982702,7494580,0,0,0,-5197080,5197080,3013370,18167780,195530,10914530
130,A13983816,3061330,140330,0,0,0,9337350,10777550,35155480,83040,23742950
131,A13981001,0,0,8240,0,0,0,445694,2594430,-170,1873580
132,A13982005,1853830,0,0,0,0,3962280,1769434,11271200,607085,0
133,A13974101,1634820,0,0,0,149500,3449800,1413567,12939570,0,10220090
134,A13982704,6177910,529500,0,0,0,29967000,8150740,49673600,8926770,0
135,A13982202,4029560,168000,0,0,0,18080900,4720868,34691570,3895175,0
136,A13982101,0,0,0,0,0,0,8007030,0,3776010,0
137,A13920207,0,0,0,0,0,0,3571545,13733980,0,9617030
138,A13981903,7649750,0,0,0,0,23047200,1922244,48821450,1378040,0
139,A13983101,61590,491410,1450,0,60,1459200,-93530,2276100,-40480,0
140,A13920506,6498340,0,0,0,0,16544500,2630414,52442590,4422430,19007220
141,A13920703,0,0,16680,0,0,0,427050,0,1200000,0
142,A13920202,0,0,0,0,0,0,9458850,0,0,0
143,A13981006,0,0,0,0,0,0,4607285,24209940,528260,13520870
144,A13983811,2965540,0,0,0,0,7141500,972514,25041000,0,8382620
145,A13971502,6378830,0,0,0,0,30868568,11237596,54578330,4319210,23508950
146,A13989702,0,0,0,0,0,0,369670,3309300,15120,2136070
147,A13920104,0,0,0,0,0,0,-94766,15058020,-140000,5891140
148,A13983801,0,0,0,0,0,0,1572540,6497350,0,0
149,A13973201,,,,,,,,,,
150,A13981204,0,0,0,0,0,0,691320,4275490,-23220,2281500
151,A13983004,4957250,9710,0,0,0,21115710,5938410,41066200,25528400,0
152,A13920501,0,0,0,0,0,0,1596964,7745850,94300,0
153,A13920802,4446520,0,0,0,0,19148000,4822560,33373040,6066740,20544180
