,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13991017,0,0,0,0,,,1463733,10808910,,
1,A13905208,20773450,0,0,0,,,1052900,0,,
2,A13905202,98450,0,,,,,12402940,0,4930750,0
3,A13985107,,,0,0,,,,,-100000,8188180
4,A13984604,0,0,,,0,0,5621510,23992030,211310,0
5,A13984411,,,0,0,0,4464600,,,932380,9454400
6,A13905102,0,0,0,0,,,,,,
7,A13984603,,,0,0,0,0,2769384,8411350,,
8,A13905204,-120220,8314200,,,,,,,,
9,A13985201,0,0,,,0,0,,,,
10,A13985106,,,0,0,,,3872130,0,,
11,A13984813,,,,,0,16749000,,,0,0
12,A13987501,0,0,0,0,,,,,,
13,A13905105,0,0,0,0,,,15611546,40547720,,
14,A13987503,0,0,,,,,613460,7205470,0,3679270
15,A13984814,0,0,0,0,,,6457750,0,1640080,0
16,A13984004,,,,,0,0,10388340,136253130,1454290,60414890
17,A13991016,0,0,,,,,1567900,8366040,0,4611560
18,A13985103,3560650,9672960,,,0,5970400,5900470,16945580,849890,6749970
19,A13985105,,,0,0,,,2169610,0,,
20,A13984409,5771400,8850710,0,0,,,,,1545500,0
21,A13984003,-1697720,28252000,0,0,,,,,1680340,0
22,A13995602,1384260,12549920,0,0,0,9760800,,,,
23,A13905003,,,0,0,0,0,4647390,18486450,-3230,9691350
24,A13905301,0,0,0,0,0,0,,,,
25,A13987502,0,0,0,0,0,0,2265810,8572430,182440,4680320
26,A13991018,,,,,0,0,9011750,36791650,,
27,A13905302,3497270,10050320,0,0,0,5265000,3255090,0,,
28,A13991015,,,,,0,0,,,,
29,A13905101,,,,,0,0,,,0,3485500
30,A13984005,13034680,16740900,,,,,,,7429540,52198820
31,A10027121,0,0,,,0,0,4121095,11863190,,
32,A10027716,,,,,0,0,5077063,21149310,195360,8868130
33,A10025097,,,140070,0,,,51673010,0,,
34,A10024636,,,,,,,,,,
35,A10024812,,,,,,,,,,
36,A13980513,,,0,0,,,,,3842330,27568190
37,A13924003,0,0,0,0,,,,,0,10991890
38,A13994501,,,,,0,0,,,,
39,A13980801,,,0,0,,,850423,5474120,890,2672790
40,A13980010,,,,,0,9474300,,,,
41,A13980415,,,,,,,26534378,23117590,,
42,A13980018,1598430,13196150,,,,,,,89880,10757100
43,A13980107,0,0,,,,,,,,
44,A13980509,,,0,0,-5485020,5485020,,,3104800,5072160
45,A13980009,0,0,4280,0,0,0,1503747,13693270,,
46,A13980014,13878640,19188390,,,-14906960,14906960,,,,
47,A13980012,,,,,,,4113660,15373750,,
48,A13924004,,,,,,,5284455,26778200,651250,16009210
49,A13980510,872400,6121700,0,0,-3000,6681000,1945950,0,277000,8304260
50,A13924205,,,12250,0,,,2079660,9725970,,
51,A13980102,,,,,,,664670,4751820,164550,2765900
52,A13980604,,,,,0,0,1253613,6767410,0,3539610
53,A13980413,0,0,0,0,0,0,,,,
54,A13980511,,,0,0,,,3694480,0,18700,10205180
55,A13980105,,,0,0,0,0,,,102080,3620480
56,A13980402,,,,,0,0,,,0,4446600
57,A13980108,0,0,1100,0,0,0,,,,
58,A13980407,,,,,,,744170,13535250,267420,1036150
59,A13980803,,,,,0,0,1237734,5222160,210,2642480
60,A13980004,,,0,0,,,,,,
61,A13980706,,,0,0,0,0,,,,
62,A13980403,,,0,0,,,1705730,8436640,,
63,A13980401,,,,,,,606926,9339240,,
64,A13980017,,,0,0,-4872790,5285070,-3614770,8932990,7820650,3796250
65,A13980512,-11859300,14206310,0,0,,,0,0,100590,0
66,A13980411,,,,,,,,,0,8986510
67,A13980019,4054170,26002930,0,0,,,10768130,43237450,,
68,A10026289,,,,,,,,,,
69,A13980006,1479820,6228980,0,0,0,4345000,5811961,11369470,,
70,A10023991,0,0,0,0,,,,,,
71,A10023990,,,,,0,0,3087530,4484130,,
72,A13987305,10578920,10284840,,,9022010,15343750,15318470,56544080,,
73,A13987303,,,,,-730,27028900,8568204,47485710,-354030,18409680
74,A13993502,,,0,0,,,6947580,26779240,-169380,11068960
75,A13923104,16443760,9802350,,,,,,,,
76,A13923106,5801151,14785712,,,0,17083500,3131708,29703440,623872,13715250
77,A13923102,,,0,0,,,3535660,9650980,,
78,A13987304,71473090,0,0,0,0,21689700,,,2540400,0
79,A13977913,0,13531210,,,,,,,,
80,A13987205,,,,,0,0,,,875000,16144380
81,A13923108,34979475,0,,,14276196,0,,,,
82,A13993901,,,,,2242880,2242880,8543930,6496690,,
83,A13987301,7050541,0,,,2754000,2754000,268355,5289310,,
84,A13987302,462360,11068140,,,,,,,,
85,A13987306,,,0,0,0,35265140,,,992570,0
86,A13993503,1704390,5802000,,,0,8019200,1303885,17484190,387737,2631300
87,A13993501,,,0,0,0,0,,,9193190,0
88,A13923103,,,,,,,,,1230838,0
89,A10026660,,,,,,,,,,
90,A13983810,,,,,0,4401600,4637000,22132850,202200,9237870
91,A13973202,,,,,,,,,,
92,A13974103,,,-399370,387750,-10097500,10045000,,,,
93,A13983712,,,0,0,,,4102317,16923210,228260,10863200
94,A13920804,9876950,32975290,,,0,31003900,17514914,61033180,7545920,0
95,A13920106,,,,,0,0,1825230,9962300,,
96,A13981608,0,0,0,0,,,2524600,19506580,,
97,A13920707,22836640,16388920,,,0,44164600,13995828,57861320,5600875,0
98,A13920209,0,0,28400,0,,,39528000,0,,
99,A13981402,0,0,,,,,,,,
100,A13982701,,,0,0,0,8062300,5027690,16971120,-48470,8951670
101,A13920205,0,0,0,0,0,0,,,-190,7796290
102,A13920001,0,0,0,0,,,3525990,13172830,0,0
103,A13982301,,,0,0,0,35204400,,,,
104,A13983815,,,2200,0,16458000,0,40073726,0,,
105,A13981604,0,0,0,0,,,,,185760,4781230
106,A13981407,,,0,0,,,,,,
107,A13921005,,,,,11015400,36292960,,,1372130,0
108,A13983707,,,0,0,0,0,,,0,6640330
109,A13981405,,,0,0,,,5463138,15372010,,
110,A13983608,,,0,0,,,,,,
111,A13982002,0,0,,,0,0,3098040,12040760,505160,0
112,A13982604,,,0,0,,,21924133,96476650,5803400,0
113,A13982103,0,0,0,0,,,594090,11633840,0,5362800
114,A13920706,27119680,16921720,0,0,-28824000,28824000,,,,
115,A13981901,,,,,,,3741960,19810760,1519580,0
116,A13982003,2777640,6493000,,,,,,,,
117,A13920105,,,,,,,1529170,10826860,,
118,A13971501,4019170,0,,,-1790,6725770,,,,
119,A13920102,,,0,0,0,0,,,43000,4058560
120,A13989701,,,,,,,,,,
121,A13920803,12687120,13984650,,,0,25860250,9618150,57060470,8325230,0
122,A13994302,,,,,1297450,11912950,,,1767640,0
123,A13983713,,,,,,,,,,
124,A13983709,,,,,,,,,,
125,A13981606,,,,,0,0,6130548,12954800,-2580,6512260
126,A13981304,1087080,0,0,1486000,703030,5690640,0,13040040,,
127,A13983803,,,,,,,,,238330,4338000
128,A13980903,,,,,,,2722330,7237420,0,0
129,A13982702,,,,,,,4214340,19934670,,
130,A13983816,,,0,0,0,11370000,10083710,37289450,,
131,A13981001,,,12860,0,,,,,,
132,A13982005,,,,,0,6331500,,,700985,0
133,A13974101,,,0,0,,,3340167,14198340,0,9592970
134,A13982704,,,0,0,,,11591230,52779220,4221070,0
135,A13982202,9853830,10188300,,,0,31871000,5142230,37403840,1079990,0
136,A13982101,0,0,0,0,0,0,7183590,0,3660190,0
137,A13920207,,,,,0,0,,,,
138,A13981903,13719440,19590480,,,0,30775500,,,1937130,0
139,A13983101,,,770,0,,,130200,2585480,-17770,0
140,A13920506,49522630,0,0,0,,,,,,
141,A13920703,0,0,,,0,0,459450,0,1400000,0
142,A13920202,0,0,0,0,,,10050170,0,,
143,A13981006,0,0,,,,,,,145480,12842380
144,A13983811,,,0,0,0,14170000,4199925,24750460,,
145,A13971502,10285290,9529086,,,,,,,,
146,A13989702,0,0,0,0,,,542050,3657680,-3750,2086380
147,A13920104,0,0,0,0,,,215162,13295760,-129180,5867310
148,A13983801,0,0,,,0,0,,,,
149,A13973201,,,,,,,,,,
150,A13981204,0,0,0,0,,,,,-208540,2397570
151,A13983004,,,0,0,,,,,,
152,A13920501,0,0,,,0,0,,,,
153,A13920802,4446520,0,,,,,,,,
154,A13981208,,,,,0,0,29374260,29354850,,
155,A13983105,,,,,,,6733405,47901780,,
156,A10027601,,,0,0,0,3248400,,,,
157,A10025133,0,0,,,,,,,,
158,A10027533,,,,,,,,,,
159,A10024547,,,0,0,0,0,13671870,51027700,,
160,A10024770,,,,,,,,,,
161,A10024434,,,,,,,,,,
162,A13985402,0,0,49350,0,,,,,251920,0
163,A13985907,,,,,,,10660494,26632120,0,17716350
164,A13985605,,,,,,,4303200,3638050,,
165,A13986207,,,,,0,0,,,3391530,0
166,A13985904,,,0,0,0,6105000,301530,12677010,223120,4567180
167,A13922406,12526690,8647320,,,,,,,,
168,A13922105,,,3570,0,0,2778600,,,119340,2005470
169,A13922001,,,0,0,0,0,,,0,0
170,A13986606,,,8020,0,0,0,,,,
171,A13922102,0,0,,,,,2803810,9518330,-67470,5627530
172,A13986004,5881020,4661530,,,-5181950,5181950,1142720,0,,
173,A13986013,41457630,0,,,23529900,0,,,7088305,0
174,A13985909,0,0,,,0,0,5113360,0,541570,0
175,A13922907,0,0,,,0,0,,,,
176,A13922903,7571280,30147200,0,0,-6705000,6705000,,,,
177,A13922103,,,0,0,0,0,4366710,8986510,,
178,A13986509,,,,,8850000,8850000,1957340,7749620,0,0
179,A13922910,0,0,0,0,,,3074910,0,513820,0
180,A13972601,,,0,0,,,5407374,24964340,962480,0
181,A13986302,24741970,25047000,0,0,18765090,18765090,,,,
182,A13985908,,,0,0,,,1738180,10319130,,
183,A13922909,,,,,,,,,806220,0
184,A13922114,,,,,,,12922407,54274580,5528920,0
185,A13986111,43297700,0,,,23888000,0,,,,
186,A13986701,0,0,-209750,214210,0,0,,,8160,0
187,A13922111,,,,,,,,,,
188,A13922908,0,0,0,0,,,,,,
189,A13993001,,,,,,,,,,
190,A13972603,,,,,,,,,,
191,A13986306,3771958,30769200,0,0,,,,,2192745,0
192,A13922904,0,0,,,,,1157943,17427010,,
193,A13986703,0,0,,,,,,,,
194,A13986012,0,0,,,0,0,8518660,28278700,0,0
195,A13986702,,,,,0,0,2152248,7398720,20200,0
196,A13986504,,,0,0,,,,,1500000,0
197,A13985406,,,,,,,,,,
198,A13922110,3482180,8936560,0,0,,,,,6907470,7820280
199,A13993002,,,,,,,,,,
200,A13922108,12056500,12770020,,,-12045000,12045000,7159299,26446630,3583080,7513430
201,A13986505,,,0,0,,,,,,
202,A13986201,,,,,,,1888970,10133880,-1140,4655220
203,A13922003,,,0,0,,,,,12700,6315550
204,A13922905,0,0,0,0,0,0,5816920,19258710,,
205,A13986009,2624980,19768710,0,0,,,,,,
206,A13922901,,,,,,,,,,
207,A13922002,0,0,,,0,0,1377780,0,,
208,A13972602,,,0,0,0,0,,,,
