,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13991017,0,0,0,0,0,0,3435727,11567940,268720,4217320
1,A13905208,49615150,0,0,0,-6562500,6562500,3859290,0,2515480,6880230
2,A13905202,117130,0,0,0,0,0,12458410,0,5025680,0
3,A13985107,1276770,34978540,0,0,0,13817000,3779190,0,-49510,8524800
4,A13984604,0,0,0,0,0,0,34734330,27934050,500000,0
5,A13984411,4453680,52159400,0,0,0,4003000,5207440,0,4021970,7269260
6,A13905102,0,0,0,0,0,0,2994230,9268020,0,0
7,A13984603,0,0,0,0,0,0,4338197,9593490,3002680,9650650
8,A13905204,-449200,31952250,0,0,0,4007500,2358510,0,1115270,5083260
9,A13985201,0,0,0,0,0,0,10818970,9153300,75620,0
10,A13985106,17333260,42112850,0,0,-10522910,10522910,6154000,0,1126720,9276720
11,A13984813,108372638,0,0,0,0,23916000,11916000,0,0,0
12,A13987501,0,0,0,0,0,0,2019204,6040010,0,2954140
13,A13905105,0,0,0,0,0,0,18479031,43994360,1571220,23940790
14,A13987503,0,0,0,0,0,0,347150,7786290,0,3621830
15,A13984814,0,0,0,0,0,0,13059300,0,0,0
16,A13984004,0,0,0,0,0,0,4162270,150489500,3515270,59746220
17,A13991016,0,0,107600,0,0,0,276166,9338060,0,4626170
18,A13985103,8327960,45919780,0,0,0,12627300,7313210,18583790,1668400,6935770
19,A13985105,784570,28943040,0,0,0,9187200,3775810,0,72860,6915520
20,A13984409,10313410,31049270,0,0,-10385760,10385760,3684170,0,2541705,0
21,A13984003,-982500,86808440,0,0,0,14101560,6376950,25816710,1536750,0
22,A13995602,5448480,37344030,0,0,0,13651200,0,0,157580,0
23,A13905003,0,0,0,0,0,0,5384220,19243420,-4260,9615670
24,A13905301,0,0,0,0,0,0,2569170,9840830,100,5425170
25,A13987502,0,0,0,0,0,0,2025840,9279730,122190,4675420
26,A13991018,0,0,0,0,0,0,9165390,36086370,1480350,15896730
27,A13905302,7247790,42550630,0,0,0,7117500,4446890,0,3610005,0
28,A13991015,0,0,0,0,0,0,1050263,7252900,624190,2260500
29,A13905101,0,0,0,0,0,0,529881,8548170,0,3087560
30,A13984005,39283240,210802970,0,0,0,67630500,20440910,115391320,3562010,52556590
31,A10027121,0,0,0,0,0,0,6740810,12557160,255140,4171440
32,A10027716,0,0,0,0,0,0,11031530,23652100,790960,9138270
33,A10025097,0,0,261240,0,0,0,61467170,0,18460160,0
34,A10024636,,,,,,,,,,
35,A10024812,,,,,,,,,,
36,A13980513,0,0,0,0,0,0,386120,66819570,4402960,25035460
37,A13924003,0,0,0,0,0,0,6615990,20906340,0,10970530
38,A13994501,0,0,0,0,0,0,3316608,7238138,298650,0
39,A13980801,199910,0,0,0,0,0,1348470,6028130,80,2545770
40,A13980010,1657100,44277100,-849970,835440,0,12551000,11847270,15546920,56430,9197680
41,A13980415,0,0,0,0,0,0,31247400,24057390,8816510,9639680
42,A13980018,1541870,52391690,0,0,-24500,15004500,8678300,16423890,85360,10972790
43,A13980107,0,0,0,0,0,0,4169170,19128150,17200,6991520
44,A13980509,2235460,30504120,0,0,0,8142780,3700400,0,1858480,5011180
45,A13980009,0,0,161370,0,0,0,1225434,16810090,44240,0
46,A13980014,20313050,82594160,0,0,-25627500,25627500,7931340,31267200,6426630,8059200
47,A13980012,2012530,46274520,0,0,0,13936600,6312670,16354010,163420,10209870
48,A13924004,0,0,0,0,0,0,7781433,28265080,537190,14423300
49,A13980510,1049430,37476480,0,0,7194000,7158000,3438120,0,265840,6978210
50,A13924205,0,0,211680,0,0,0,3462740,10106600,1190,5475430
51,A13980102,0,0,0,0,0,0,921467,6171880,425270,2701970
52,A13980604,0,0,0,0,0,0,9657609,8101080,3219840,3219840
53,A13980413,0,0,0,0,0,0,908580,9550680,0,3966910
54,A13980511,2890270,41444480,0,0,0,9763200,6311260,0,121260,10448590
55,A13980105,0,0,0,0,0,0,3022190,9290380,-20510,4165060
56,A13980402,177460,0,0,0,0,0,3136890,9712290,0,3796180
57,A13980108,0,0,99000,0,0,0,3695480,13076850,413820,6732660
58,A13980407,1226850,42910820,0,0,0,6115200,532430,14960640,627050,1416000
59,A13980803,0,0,0,0,0,0,1130459,6488730,-40,2504410
60,A13980004,11654440,26139350,0,0,-9198200,9198200,5464180,12487910,0,6291810
61,A13980706,0,0,0,0,0,0,967831,8790770,174390,4004380
62,A13980403,0,0,0,0,0,0,3102766,8364040,30,4332800
63,A13980401,0,0,0,0,0,0,1019116,9780830,417090,3762810
64,A13980017,-25366690,28290700,0,0,-6497660,6926760,-2214220,9163700,9934140,1796340
65,A13980512,4894430,43996230,0,0,0,13622000,0,0,1049755,0
66,A13980411,0,0,0,0,0,0,2434590,20052930,0,8884610
67,A13980019,4054340,101426300,0,0,0,46375500,12370940,43496280,310,24345440
68,A10026289,,,,,,,,,,
69,A13980006,2553420,25902400,0,0,0,9643500,7862784,10955560,440410,6013800
70,A10023991,0,0,0,0,0,0,33711900,53080420,2462600,15296970
71,A10023990,0,0,0,0,0,0,1273140,2614260,420120,1563100
72,A13987305,22977730,80894310,0,0,13077900,30029400,20134240,57837440,2044280,16996090
73,A13987303,203072460,0,0,0,120,42124830,10069227,47718810,-154150,24657780
74,A13993502,20,70087310,0,0,0,12348000,7535870,31824080,-37360,13108240
75,A13923104,27310210,51362560,0,0,-17190400,17184000,7338128,26335780,0,14209300
76,A13923106,11819160,60073837,0,0,0,24507000,4628169,32193080,673650,10279770
77,A13923102,0,0,0,0,0,0,4356140,10391690,140,11181880
78,A13987304,150614000,0,0,0,0,31279660,10682865,41381320,546910,0
79,A13977913,0,62826350,0,0,0,34173000,0,0,0,251550
80,A13987205,0,0,779620,0,0,0,0,34218100,756000,14995060
81,A13923108,-1270,88827430,0,0,-1276060,19657400,4785010,28483570,1156870,0
82,A13993901,19129770,0,0,0,1677060,0,9184560,0,5412710,0
83,A13987301,24243182,0,0,0,4098000,4098000,0,5900610,0,1788900
84,A13987302,322550,26872800,0,0,0,11070400,-2062960,9019220,0,0
85,A13987306,25798490,154501990,0,0,0,32070000,21867083,68224410,530600,0
86,A13993503,1704390,58404000,0,0,0,9273600,3789796,19582690,528760,2695140
87,A13993501,0,0,0,0,0,0,26823055,0,10129860,0
88,A13923103,7404770,55828500,0,0,4264050,10545500,5053284,29562550,389819,0
89,A10026660,,,,,,,,,,
90,A13983810,6037370,54751910,0,0,0,12827500,9025040,23564570,313290,9025710
91,A13973202,,,,,,,,,,
92,A13974103,11662440,38322180,-428030,412730,-11664000,11586000,-2587,18234390,-1650,7353240
93,A13983712,7846050,41316220,0,0,0,13687800,4059200,20363300,2389490,10167960
94,A13920804,18953470,151731520,0,0,0,44478000,20641506,75192360,8687600,0
95,A13920106,0,0,91070,0,0,0,2286980,12106090,1151360,8659550
96,A13981608,0,0,0,0,0,0,4499660,23233220,0,9364600
97,A13920707,46464690,155622450,0,0,0,36489000,25225301,59507190,7112785,0
98,A13920209,0,0,628930,0,0,0,40850350,0,16776300,0
99,A13981402,0,0,0,0,0,0,5001326,9668650,70,4705980
100,A13982701,4853280,46213050,0,0,0,9692800,10515540,22608000,388450,9093150
101,A13920205,0,0,0,0,0,0,1449620,14108030,-100,7270400
102,A13920001,0,0,0,0,0,0,4578640,15170730,0,11686410
103,A13982301,19384220,127698100,0,0,0,39658500,21395672,58629330,5391805,0
104,A13983815,9290587,83422060,1100,0,0,24255600,17040204,25200390,0,20149640
