,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
80,A13987205,,,,,0,0,,,796860,16354490
81,A13923108,-550,3961720,0,0,-375830,11552000,1182700,37118160,1391800,0
82,A13993901,,,,,1596890,1596890,,,5415500,3813720
83,A13987301,1661999,0,0,0,1890000,1890000,-505668,8300220,0,1897080
84,A13987302,,,,,0,4868500,,,,
85,A13987306,7415950,0,0,0,0,18171800,15747122,81744130,738400,0
86,A13993503,1704390,98000,,,0,6208000,18287,24490210,,
87,A13993501,0,0,0,0,0,0,,,9964360,0
88,A13923103,,,,,,,48048,30168140,2762775,0
89,A10026660,,,,,,,,,,
90,A13983810,,,,,0,2470800,,,276350,9566900
91,A13973202,,,,,,,,,,
92,A13974103,,,-526830,512310,-3898100,3874300,,,120,9368500
93,A13983712,,,0,0,,,5028560,20413090,1808780,10808330
94,A13920804,,,,,0,16108000,,,5383800,0
95,A13920106,,,,,0,0,526172,12516160,196990,10336980
96,A13981608,,,,,0,0,670230,27113650,0,10665730
97,A13920707,,,,,,,10575287,77871980,,
98,A13920209,0,0,,,,,,,,
99,A13981402,0,0,,,0,0,1688497,11949320,,
100,A13982701,2220250,0,0,0,,,4970480,26269210,,
101,A13920205,0,0,0,0,,,,,,
102,A13920001,0,0,0,0,0,0,,,0,11940550
103,A13982301,,,0,0,0,19305000,,,1459580,0
104,A13983815,3448948,0,,,0,6651750,3009747,44752330,,
105,A13981604,,,0,0,,,3198500,14124560,567210,5049480
106,A13981407,0,0,,,,,2217250,30441980,0,12995710
107,A13921005,8618840,265000,,,,,0,108227100,7393850,0
108,A13983707,0,0,0,0,,,-2422285,20013060,0,7180880
109,A13981405,,,,,0,5409000,2645080,20830740,,
110,A13983608,,,,,,,,,,
111,A13982002,0,0,,,,,,,0,0
112,A13982604,9718099,0,0,0,,,,,,
113,A13982103,,,0,0,,,-466600,13974780,,
114,A13920706,17456830,0,0,0,-18987000,18987000,-881416,69985080,,
115,A13981901,,,0,0,,,2413730,25442310,1651105,0
116,A13982003,,,0,0,0,4593600,,,488400,6202990
117,A13920105,,,16770,0,,,731999,12726170,,
118,A13971501,,,,,,,,,1436710,12738690
119,A13920102,0,0,0,0,0,0,-128440,9982030,,
120,A13989701,,,,,0,0,,,-130,14693980
121,A13920803,2372180,0,,,,,,,9000000,0
122,A13994302,1817830,0,,,2543400,4061280,,,,
123,A13983713,,,-1262820,1248860,2657773,0,2245520,0,1947187,0
124,A13983709,,,,,,,,,10459690,0
125,A13981606,0,0,0,0,,,5082459,14069050,-1480,7122530
126,A13981304,,,0,1542000,214850,2195370,0,16393300,0,0
127,A13983803,0,0,940,0,0,0,,,,
128,A13980903,0,0,0,0,,,2632990,8449370,394120,0
129,A13982702,,,,,,,,,,
130,A13983816,3096730,0,,,0,7732800,2820920,51377720,,
131,A13981001,,,,,,,327148,3470470,,
132,A13982005,1608700,0,,,,,,,,
133,A13974101,,,0,0,916350,2950310,,,,
134,A13982704,,,0,0,0,27835500,3244380,77368840,8989610,0
135,A13982202,,,0,0,0,14753120,3469146,51194050,,
136,A13982101,0,0,,,,,9841170,0,,
137,A13920207,,,,,0,0,,,0,9846800
138,A13981903,7288490,0,,,0,16228100,,,,
139,A13983101,,,2180,0,-70,1138140,,,,
140,A13920506,6569120,0,,,0,14094500,,,4103590,20182260
141,A13920703,0,0,14490,0,0,0,,,1600000,0
142,A13920202,0,0,0,0,0,0,10864420,0,0,0
143,A13981006,0,0,,,,,,,,
144,A13983811,,,0,0,,,3035150,34205870,,
145,A13971502,6378830,0,0,0,0,25459390,,,2427760,27097700
146,A13989702,,,,,,,501540,3480260,-13830,2390400
147,A13920104,0,0,,,0,0,,,,
148,A13983801,0,0,0,0,0,0,2320800,7450116,56620,6197340
149,A13973201,,,,,,,,,,
150,A13981204,,,,,,,,,,
151,A13983004,4957240,265120,,,,,2281300,60983210,27878120,0
152,A13920501,0,0,,,,,,,,
153,A13920802,4446520,0,0,0,,,,,4921830,21356830
154,A13981208,,,,,0,0,,,,
155,A13983105,,,,,0,16565094,,,,
156,A10027601,,,0,0,0,1356160,7783750,27000800,,
157,A10025133,0,0,0,0,0,0,,,,
158,A10027533,,,,,,,,,,
159,A10024547,0,0,0,0,0,0,19100510,77457580,0,20261030
160,A10024770,,,,,,,,,,
161,A10024434,,,,,,,,,,
162,A13985402,,,,,0,0,,,,
163,A13985907,0,0,0,0,0,0,12763065,37420110,,
164,A13985605,0,0,0,0,,,,,,
165,A13986207,,,0,0,0,0,,,,
166,A13985904,,,,,0,3362810,,,,
167,A13922406,,,,,,,,,,
168,A13922105,0,0,,,530960,1363000,,,,
169,A13922001,0,0,0,0,,,,,,
170,A13986606,,,,,0,0,,,544835,0
171,A13922102,,,0,0,,,3721050,14424990,,
172,A13986004,3112520,106080,,,,,,,2045690,5334660
173,A13986013,,,,,17334800,17334800,70891960,52926110,6325780,0
174,A13985909,0,0,,,,,5689580,0,,
175,A13922907,0,0,0,0,,,868820,46411360,,
176,A13922903,7768540,0,0,0,,,-1994584,41170970,1617580,8311070
177,A13922103,0,0,0,0,0,0,,,-940,5134790
178,A13986509,,,,,4590000,4584000,,,,
179,A13922910,0,0,,,0,0,,,,
180,A13972601,2730850,0,,,0,8183300,3857293,37412750,,
181,A13986302,2120310,106560,0,0,5412,16311160,97411120,83525280,,
182,A13985908,0,0,,,0,7437000,2509530,12605080,1836380,100400
183,A13922909,,,,,,,1826370,0,1411590,0
184,A13922114,18353130,0,0,0,12169810,12169810,5599011,82091180,,
185,A13986111,62990,0,0,0,18744000,0,,,960810,0
186,A13986701,,,,,0,0,,,,
187,A13922111,2117790,0,,,,,,,2224340,0
188,A13922908,,,,,0,0,5059140,26849170,586740,9736440
189,A13993001,,,,,,,,,,
190,A13972603,604380,0,0,0,10428600,10428600,,,10438810,0
191,A13986306,1343728,1128000,0,0,,,,,2404545,0
192,A13922904,0,0,,,0,0,,,0,0
193,A13986703,0,0,0,0,0,0,,,0,6716400
194,A13986012,0,0,0,0,0,0,11520100,36695760,0,0
195,A13986702,0,0,,,0,0,,,126880,0
196,A13986504,4872117,0,,,0,18233800,,,1560208,0
197,A13985406,0,0,0,0,0,0,4027136,30553620,,
198,A13922110,,,0,0,0,4408230,10012180,45112282,6080070,9225450
199,A13993002,,,,,,,,,,
200,A13922108,,,,,-9065100,9065100,6166879,44017000,,
201,A13986505,1075340,0,0,0,,,270510,0,,
202,A13986201,,,0,0,0,0,2403230,15914930,,
203,A13922003,,,,,,,,,,
204,A13922905,0,0,0,0,0,0,7599920,29102490,,
205,A13986009,3500790,0,0,0,550,7741410,,,2526900,11435410
206,A13922901,0,0,0,0,,,1623850,11705235,42000,0
207,A13922002,0,0,,,,,,,,
208,A13972602,,,,,,,4260520,14829000,,
