,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15380403,0,0,0,0,0,0,10939717,51503020,-227430,30275320
1,A15380101,0,0,0,0,0,0,1714270,6517680,180230,4102120
2,A10023956,0,0,0,2669760,0,0,13025398,5358840,1272530,1849400
3,A15382301,0,0,0,0,0,0,2896040,11530110,32450,12624970
4,A15383601,0,0,0,0,0,0,1232350,5039350,193200,0
5,A15381402,0,0,0,0,0,0,1742960,5102400,846280,5188570
6,A15301105,0,0,0,0,0,0,475110,31480730,0,10577700
7,A15383308,0,0,0,0,0,9527000,2069280,10791190,0,8278510
8,A15375810,0,0,0,0,0,0,2335370,6647460,0,3885960
9,A15370301,0,0,0,0,0,0,2446230,10836800,-104380,5046470
10,A15375809,-177450,7761600,0,0,0,4887000,0,24228350,1572090,0
11,A15381706,0,0,0,0,0,0,3709830,44225920,0,0
12,A15383604,0,0,0,0,0,0,1341770,9413260,139590,4779430
13,A15381303,0,0,0,0,0,0,1449445,8529100,132680,0
14,A15383307,7319400,0,0,0,0,9929700,9055122,35383590,335280,19370380
15,A10027188,0,0,0,0,0,0,37705850,86326000,2077910,34421200
16,A10026024,,,,,,,,,,
17,A10025946,0,0,0,0,0,0,33983767,59630100,345710,19887730
18,A10025116,0,0,0,0,0,0,5910920,19015610,0,6935830
19,A10024302,-238490,238490,0,0,0,0,15001733,33850960,940540,14702900
20,A15383702,0,0,0,0,0,0,2143180,32049420,0,18363100
21,A15386506,0,0,0,0,0,0,5700334,23511060,62890,15735660
22,A15303002,0,0,0,0,0,0,15508240,61359610,-1742690,35490150
23,A15386404,0,0,0,0,0,0,201400,10856950,0,0
24,A15384501,0,0,4470,0,0,0,13919910,11044620,5024050,5024050
25,A15303401,0,0,0,0,0,0,2023213,7478517,0,3111860
26,A15303203,0,0,0,0,0,0,6320629,24064870,0,14613150
27,A15303103,0,0,0,0,0,0,2034530,6983990,0,0
28,A15303202,0,0,0,0,0,0,-385110,8981930,367950,4590020
29,A15378501,0,0,0,0,0,0,1679950,8955220,0,7028820
30,A15383905,4930360,3014820,0,0,-5117000,5117000,5879020,11742060,-400630,9184800
31,A15370103,0,0,4480,0,0,0,29877450,78405710,-1845470,40211760
32,A15384101,0,0,0,0,0,0,78870,7286130,0,0
33,A15303205,52200,0,0,0,0,0,26430393,98963250,-2590,56094680
34,A15303502,0,0,0,0,0,0,445513,10432110,0,8174080
35,A15384603,0,0,0,0,0,0,2399820,17210410,0,9454700
36,A15303204,0,0,5220,0,0,0,342800,16073290,2675900,9852530
37,A15303003,,,,,,,,,,
38,A15303102,0,0,0,0,0,0,814370,10077190,0,9076500
39,A10026187,,,,,,,,,,
40,A10025447,,,,,,,,,,
41,A10026792,,,,,,,,,,
