,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15380403,0,0,0,0,0,0,12223922,66142020,-426820,29408510
1,A15380101,0,0,0,0,0,0,1149580,10120500,264420,3841730
2,A10023956,0,0,0,5104800,0,0,18539115,5003090,1357930,2033490
3,A15382301,0,0,0,0,0,0,1647310,17329410,38850,11688560
4,A15383601,0,0,0,0,0,0,1115410,7532970,193200,0
5,A15381402,0,0,0,0,0,0,2137430,7716560,557900,5154030
6,A15301105,0,0,0,0,0,0,503610,25050590,0,10706200
7,A15383308,0,0,0,0,0,8199760,877720,15750460,0,9357300
8,A15375810,0,0,0,0,0,0,2341730,10693500,0,3959500
9,A15370301,0,0,0,0,0,0,-585000,12563660,0,5196890
10,A15375809,-183760,3262800,0,0,0,4401000,0,28173770,2883110,0
11,A15381706,0,0,0,0,0,0,3714160,37883950,0,0
12,A15383604,0,0,0,0,0,0,2473240,9531990,507290,4422230
13,A15381303,0,0,0,0,0,0,2299876,12188370,0,0
14,A15383307,6183420,0,0,0,0,9598500,12274876,57254450,1431990,20693010
15,A10027188,0,0,0,0,0,0,41909560,139991110,1966240,37377430
16,A10026024,,,,,,,,,,
17,A10025946,0,0,0,0,0,0,38388310,71093630,303450,20459510
18,A10025116,0,0,0,0,0,0,6521420,34322280,0,7517840
19,A10024302,-837410,837410,0,0,0,0,17259668,64306120,33330,15787270
20,A15383702,0,0,0,0,0,0,557130,37598400,0,18494490
21,A15386506,0,0,0,0,0,0,2731409,31048230,-40220,15739690
22,A15303002,0,0,0,0,0,0,8062170,82558840,-2458530,36393980
23,A15386404,0,0,0,0,0,0,571110,6492460,350880,0
24,A15384501,3310,0,0,0,0,0,16214840,0,4995740,0
25,A15303401,0,0,0,0,0,0,2701620,8407210,0,3495790
26,A15303203,0,0,0,0,0,0,5095560,34065180,0,14714990
27,A15303103,0,0,0,0,0,0,1896040,9055810,0,0
28,A15303202,0,0,0,0,0,0,1999770,6006210,-155110,4588280
29,A15378501,0,0,0,0,0,0,473200,12325280,7577990,0
30,A15383905,5084770,990100,0,0,-5278000,5278000,4673300,18602160,-269060,5856000
31,A15370103,0,0,4420,0,0,0,36743528,122905580,-1872590,39745250
32,A15384101,0,0,0,0,0,0,77540,9511700,0,0
33,A15303205,51930,0,0,0,0,0,24553076,127201280,-1150,56620760
34,A15303502,0,0,0,0,0,0,861383,12322110,0,8302380
35,A15384603,0,0,0,0,0,0,3392120,18012640,0,10399510
36,A15303204,0,0,4450,0,0,0,-1462912,17576380,630980,9417690
37,A15303003,,,,,,,,,,
38,A15303102,0,0,0,0,0,0,402990,12470210,0,8939120
39,A10026187,,,,,,,,,,
40,A10025447,,,,,,,,,,
41,A10026792,,,,,,,,,,
