,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15380403,0,0,0,0,0,0,13117385,46310300,9950,28658590
1,A15380101,0,0,0,0,0,0,1468810,6083190,117660,3612990
2,A10023956,0,0,0,339130,0,0,8937500,4343860,1151060,1885800
3,A15382301,0,0,0,0,0,0,2947250,10530710,0,0
4,A15383601,0,0,0,0,0,0,965630,4321400,0,0
5,A15381402,0,0,0,0,0,0,1678860,4475470,0,0
6,A15301105,0,0,0,0,0,0,470090,24552810,0,10140410
7,A15383308,0,8366230,0,0,0,15778000,1954387,13702290,0,10261270
8,A15375810,0,0,0,0,0,0,1483320,6795540,0,4087780
9,A15370301,0,0,0,0,0,0,-582500,9724010,0,4974650
10,A15375809,0,23132100,0,0,0,7377000,0,18119440,5680500,0
11,A15381706,0,0,0,0,0,0,4659130,34683470,0,0
12,A15383604,0,0,0,0,0,0,2298860,7667450,-141800,4725100
13,A15381303,0,0,0,0,0,0,1705723,7278090,0,0
14,A15383307,6498150,12352200,0,0,0,26202000,10688770,32411600,262180,19537760
15,A10027188,0,0,0,0,0,0,22485790,72174680,-260,35742220
16,A10026024,,,,,,,,,,
17,A10025946,0,0,0,0,0,0,16698376,47335630,238010,20456570
18,A10025116,0,0,0,0,0,0,5229620,15705500,116390,7032680
19,A10024302,-75190,75190,0,0,0,0,9126464,34065360,1336820,14793220
20,A15383702,0,0,0,0,0,0,4086330,30916320,0,18971990
21,A15386506,0,0,0,0,0,0,5575875,20670990,0,15135440
22,A15303002,0,0,0,0,0,0,9606570,62074810,-4274830,36415100
23,A15386404,0,0,0,0,0,0,469780,5952970,0,0
24,A15384501,0,0,0,0,0,0,12879100,8949850,4797650,4656140
25,A15303401,0,0,0,0,0,0,2319430,5934960,0,3310360
26,A15303203,0,0,0,0,0,0,7150420,21188440,0,13691710
27,A15303103,0,0,0,0,0,0,2299390,6484940,33660,0
28,A15303202,0,0,0,0,0,0,1895600,5420420,-864410,4622520
29,A15378501,0,0,0,0,0,0,9600260,0,0,0
30,A15383905,8579010,20914490,0,0,-8760500,8760500,6086020,11271590,-358580,9469010
31,A15370103,0,0,260660,0,0,0,22690190,69811190,-2625990,39853920
32,A15384101,0,0,0,0,0,0,923430,6405090,434820,0
33,A15303205,357860,0,0,0,0,0,27838974,91953100,1170,55190360
34,A15303502,0,0,0,0,0,0,1766952,8907870,0,0
35,A15384603,0,0,0,0,0,0,1219590,13885150,1946950,8136340
36,A15303204,0,0,4620,0,0,0,951019,14388000,1968020,6669020
37,A15303003,,,,,,,,,,
38,A15303102,0,0,0,0,0,0,1242620,8970020,0,0
39,A10026187,,,,,,,,,,
40,A10025447,,,,,,,,,,
41,A10026792,,,,,,,,,,
