,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15380403,0,0,0,0,0,0,17844257,80021750,379580,29835510
1,A15380101,0,0,0,0,0,0,1291430,8819580,183490,4098860
2,A10023956,0,0,0,5722800,0,0,19575141,5601300,1534850,1978810
3,A15382301,0,0,0,0,0,0,2190650,15268320,0,0
4,A15383601,0,0,0,0,0,0,898810,6609170,0,0
5,A15381402,0,0,0,0,0,0,1559270,6540720,0,0
6,A15301105,0,0,0,0,0,0,565000,38361880,0,10842040
7,A15383308,0,0,0,0,0,7892500,775460,15351410,0,8358370
8,A15375810,0,0,0,0,0,0,2310660,9615440,0,4076440
9,A15370301,0,0,0,0,0,0,-585000,14536810,0,5372190
10,A15375809,-182490,7294800,0,0,0,4356000,0,31931070,2883110,0
11,A15381706,0,0,0,0,0,0,3438390,50101430,0,0
12,A15383604,0,0,0,0,0,0,3041960,10338620,406960,4585170
13,A15381303,0,0,0,0,0,0,2018334,11362350,0,0
14,A15383307,6177170,0,0,0,0,8942850,6439124,50950730,346270,20207690
15,A10027188,0,0,0,0,0,0,41854930,121153050,1861150,36127530
16,A10026024,,,,,,,,,,
17,A10025946,0,0,0,0,0,0,43932000,84808970,331440,19869150
18,A10025116,0,0,0,0,0,0,8676070,27895480,286390,7284100
19,A10024302,-731740,731740,0,0,0,0,17719395,58053350,332330,15289270
20,A15383702,0,0,0,0,0,0,1632610,40382070,0,19725440
21,A15386506,0,0,0,0,0,0,3363185,36007100,-367360,15401060
22,A15303002,0,0,0,0,0,0,8170250,82375160,1183530,34795720
23,A15386404,0,0,0,0,0,0,202170,9224990,159340,0
24,A15384501,6320,0,0,0,0,0,18327690,0,5165560,0
25,A15303401,0,0,0,0,0,0,2416492,10318118,0,3495790
26,A15303203,0,0,0,0,0,0,4284110,32281090,0,15256430
27,A15303103,0,0,0,0,0,0,1971010,10739060,57810,0
28,A15303202,0,0,0,0,0,0,775000,8169400,208650,4424450
29,A15378501,0,0,0,0,0,0,2246550,12325280,0,0
30,A15383905,3333110,2367930,0,0,-3531500,3531500,409410,21021360,-442880,9829300
31,A15370103,0,0,5120,0,0,0,39504660,109962450,-2561020,40436220
32,A15384101,0,0,0,0,0,0,82860,10057270,15870,0
33,A15303205,49340,0,0,0,0,0,21644434,147017580,310,57796100
34,A15303502,0,0,0,0,0,0,987277,14531420,0,0
35,A15384603,0,0,0,0,0,0,952880,19417382,0,9519290
36,A15303204,0,0,4770,0,0,0,-2892313,20459960,1104520,9491370
37,A15303003,,,,,,,,,,
38,A15303102,0,0,0,0,0,0,732510,14598970,0,0
39,A10026187,,,,,,,,,,
40,A10025447,,,,,,,,,,
41,A10026792,,,,,,,,,,
