,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15380403,0,0,0,0,0,0,12301267,47168680,116860,27108420
1,A15380101,0,0,0,0,0,0,1822690,6891150,172750,3977440
2,A10023956,0,0,0,1214880,0,0,10319534,5420500,1237460,1920450
3,A15382301,0,0,0,0,0,0,3253430,11692240,0,0
4,A15383601,0,0,0,0,0,0,1309730,5079320,0,0
5,A15381402,0,0,0,0,0,0,1909890,5064170,0,0
6,A15301105,0,0,0,0,0,0,-831207,26464740,0,10104130
7,A15383308,0,9307570,0,0,0,11861500,718210,10526050,0,8476610
8,A15375810,0,0,0,0,0,0,1865730,7574140,0,3762470
9,A15370301,0,0,0,0,0,0,2670650,9534900,227020,4826430
10,A15375809,-327060,26605950,0,0,0,5910000,0,21114330,1572090,0
11,A15381706,0,0,0,0,0,0,3415900,37077960,0,0
12,A15383604,0,0,0,0,0,0,2854100,7319070,-194150,4466300
13,A15381303,0,0,0,0,0,0,1799387,8522090,0,0
14,A15383307,6744980,13544410,0,0,0,28290000,12396584,36013680,865410,19468710
15,A10027188,0,0,0,0,0,0,38404770,82434450,1310560,34991480
16,A10026024,,,,,,,,,,
17,A10025946,0,0,0,0,0,0,22876650,50525280,167230,19774150
18,A10025116,0,0,0,0,0,0,6831580,17944920,161790,7060720
19,A10024302,-90930,90930,0,0,0,0,14857986,33096700,83830,15130400
20,A15383702,0,0,0,0,0,0,3767960,28936090,0,18233250
21,A15386506,0,0,0,0,0,0,5122867,22036980,272860,14484890
22,A15303002,0,0,0,0,0,0,15797840,67712080,-652740,33099630
23,A15386404,0,0,0,0,0,0,559680,7578230,269850,0
24,A15384501,0,0,4860,0,0,0,12450490,10019000,4486320,4486320
25,A15303401,0,0,0,0,0,0,1850320,6422550,0,3330110
26,A15303203,0,0,0,0,0,0,7040920,25314770,0,14121060
27,A15303103,0,0,0,0,0,0,2213990,6464840,169760,0
28,A15303202,0,0,0,0,0,0,727620,7249790,-306560,4913900
29,A15378501,0,0,0,0,0,0,1341080,8052750,-7199460,7199460
30,A15383905,8675530,20786910,0,0,-7436000,7436000,3506090,15336820,279250,9558900
31,A15370103,0,0,4860,0,0,0,34059550,78872940,-813540,36780590
32,A15384101,0,0,0,0,0,0,355240,7689990,385400,0
33,A15303205,84340,0,0,0,0,0,28760677,94038570,3960,53952140
34,A15303502,0,0,0,0,0,0,868917,9444170,0,0
35,A15384603,0,0,0,0,0,0,706783,18510327,0,9836390
36,A15303204,0,0,5480,0,0,0,1431452,14702970,995170,9297410
37,A15303003,,,,,,,,,,
38,A15303102,0,0,0,0,0,0,929560,8992320,0,4358740
39,A10026187,,,,,,,,,,
40,A10025447,,,,,,,,,,
41,A10026792,,,,,,,,,,
