,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15380403,0,0,0,0,0,0,16582481,55100450,2029860,26282630
1,A15380101,0,0,0,0,0,0,2516110,8066310,89170,3906850
2,A10023956,0,0,0,363290,0,0,14570502,5962400,1081440,1984500
3,A15382301,0,0,0,0,0,0,3798860,14097960,0,0
4,A15383601,0,0,0,0,0,0,1836040,5891000,0,0
5,A15381402,0,0,0,0,0,0,2462860,5951520,0,0
6,A15301105,0,0,0,0,0,0,4126019,20602310,0,9427560
7,A15383308,0,59869050,0,0,0,14987000,2010180,13627620,0,8399470
8,A15375810,0,0,0,0,0,0,2766900,8721280,0,3650480
9,A15370301,0,0,0,0,0,0,3152380,10367830,101550,4652720
10,A15375809,-758590,107159550,0,0,0,7281000,550790,18013720,2445690,0
11,A15381706,0,0,0,0,0,0,3729710,38000000,0,0
12,A15383604,0,0,0,0,0,0,3307130,8261690,-502010,4582550
13,A15381303,0,0,0,0,0,0,2910830,9670690,0,0
14,A15383307,6976690,127004970,0,0,0,48640000,15742879,41623480,672170,18559220
15,A10027188,0,0,0,0,0,0,47308780,92293230,1349220,33502860
16,A10026024,,,,,,,,,,
17,A10025946,0,0,0,0,0,0,23941680,51639490,176870,19068160
18,A10025116,0,0,0,0,0,0,11797490,20639620,224390,6963750
19,A10024302,-833050,833050,0,0,0,0,20238175,36543290,18670,14593780
20,A15383702,0,0,0,0,0,0,7014140,34033000,0,16195930
21,A15386506,0,0,0,0,0,0,8478972,25976300,796010,13428370
22,A15303002,0,0,0,0,0,0,22527610,82494300,-2877590,32900780
23,A15386404,0,0,0,0,0,0,730650,7310830,269850,0
24,A15384501,0,0,196400,0,0,0,11880790,11830910,5148030,5148030
25,A15303401,0,0,0,0,0,0,2182560,7982650,0,3045370
26,A15303203,0,0,0,0,0,0,10139500,28837800,0,12927890
27,A15303103,0,0,0,0,0,0,10798550,0,254350,0
28,A15303202,0,0,0,0,0,0,3046030,7022200,1009700,3542020
29,A15378501,0,0,0,0,0,0,1280040,8455090,-7292100,7292100
30,A15383905,8628070,83128880,0,0,-9452000,9452000,7660630,23094790,-390290,10676720
31,A15370103,0,0,311150,0,0,0,46565360,91994020,-272690,36051870
32,A15384101,0,0,0,0,0,0,801460,8961570,23220,0
33,A15303205,738630,0,0,0,0,0,36631791,111629180,830,51301160
34,A15303502,0,0,0,0,0,0,2086843,10065540,0,0
35,A15384603,0,0,0,0,0,0,4822838,17328452,0,10288610
36,A15303204,0,0,5600,0,0,0,4084152,17468030,330210,9131880
37,A15303003,,,,,,,,,,
38,A15303102,0,0,0,0,0,0,1560820,10474620,0,8587060
39,A10026187,,,,,,,,,,
40,A10025447,,,,,,,,,,
41,A10026792,,,,,,,,,,
