,kaptCode,Date,electC,electComb
55,A13114201,202104.0,3686.871165644172,3686.871165644172
55,A13114201,202105.0,359.93865030674846,359.93865030674846
55,A13114201,202106.0,5429.815950920245,42239.386503067486
55,A13114201,202107.0,2360.1840490797545,46895.52147239264
55,A13114201,202108.0,1840.4907975460123,91514.72392638036
55,A13114201,202109.0,2039.4478527607362,39750.122699386506
55,A13114201,202110.0,1947.484662576687,46108.95705521473
55,A13114201,202111.0,-2548.957055214724,40627.8527607362
55,A13114201,202112.0,45435.52147239264,45435.52147239264
55,A13114201,202212.0,49504.233128834356,96126.62576687116
55,A13114201,202212.0,44521.16564417178,91143.55828220859
55,A13114201,202212.0,38227.23926380368,84849.63190184049
55,A13114201,202212.0,9.693251533742332,45746.80981595092
55,A13114201,202212.0,605.601226993865,34504.43558282209
55,A13114201,202212.0,3405.441717791411,57244.64417177914
55,A13114201,202212.0,4345.730061349694,69823.33742331289
55,A13114201,202212.0,2258.852760736196,46581.245398773004
55,A13114201,202212.0,2700.9447852760736,43936.03680981595
55,A13114201,202212.0,4284.319018404908,45741.74233128834
55,A13114201,202212.0,4523.730061349694,49690.78527607362
56,A10025855,202101.0,16119.262865090403,62793.92211404729
56,A10025855,202102.0,12000.987482614742,45152.61474269819
56,A10025855,202103.0,11327.413073713491,47836.56467315716
56,A10025855,202104.0,9597.913769123783,42066.592489568844
56,A10025855,202105.0,10916.675938803894,44255.2016689847
56,A10025855,202106.0,8764.32545201669,45816.13351877608
56,A10025855,202107.0,17756.73157162726,84670.94575799722
56,A10025855,202108.0,15679.847009735744,64615.95271210014
56,A10025855,202109.0,10425.632823365786,45990.63977746871
56,A10025855,202110.0,11123.28233657858,47838.92906815021
56,A10025855,202111.0,12256.230876216969,48879.62447844228
56,A10025855,202112.0,20174.061196105704,61659.81919332406
56,A10025855,202212.0,21696.84283727399,64370.834492350485
56,A10025855,202212.0,12585.549374130736,48664.95132127956
56,A10025855,202212.0,12592.837273991656,52735.68845618915
56,A10025855,202212.0,10192.767732962448,47335.46592489569
56,A10025855,202212.0,10675.563282336578,47532.36439499305
56,A10025855,202212.0,19650.58414464534,83387.84422809457
56,A10025855,202212.0,19434.575799721835,77771.83588317106
56,A10025855,202212.0,11490.264255910988,51346.53685674548
56,A10025855,202212.0,12894.923504867873,54076.56467315716
56,A10025855,202212.0,13558.831710709319,55193.045897079275
56,A10025855,202212.0,24146.56467315716,71723.97774687066
58,A10026469,202101.0,30784.638686131388,115798.83576642336
58,A10026469,202102.0,25472.60218978102,91486.58029197081
58,A10026469,202103.0,18018.339416058396,89109.50729927007
58,A10026469,202104.0,16683.87591240876,82463.43795620438
58,A10026469,202105.0,16908.295620437955,90066.10583941606
58,A10026469,202106.0,26763.076642335767,123004.35401459855
58,A10026469,202107.0,28944.481751824816,324224.5912408759
58,A10026469,202108.0,26864.408759124086,213940.90510948905
58,A10026469,202109.0,16280.912408759124,104488.90510948905
58,A10026469,202110.0,18614.970802919706,92929.35036496351
58,A10026469,202111.0,25725.930656934306,94940.60218978103
58,A10026469,202112.0,31272.79197080292,111995.45620437956
58,A10026469,202212.0,36980.38321167883,119996.58759124088
58,A10026469,202212.0,101129.99270072993,101129.99270072993
58,A10026469,202212.0,24780.576642335767,101238.20437956204
58,A10026469,202212.0,22569.649635036498,90588.59124087592
58,A10026469,202212.0,22507.317518248175,95483.85036496351
58,A10026469,202212.0,0.0,258380.401459854
58,A10026469,202212.0,0.0,229302.84671532846
58,A10026469,202212.0,18572.514598540147,109684.70437956204
58,A10026469,202212.0,7701.941605839416,100960.8102189781
58,A10026469,202212.0,24871.025547445257,98477.44890510949
58,A10026469,202212.0,35555.57299270073,124426.92335766423
59,A13123102,202101.0,5206.078717201166,53281.42857142857
59,A13123102,202102.0,5745.33527696793,55089.21282798834
59,A13123102,202103.0,4647.857142857143,44246.5889212828
59,A13123102,202104.0,3753.9504373177842,47121.90962099125
59,A13123102,202105.0,4125.408163265306,42691.88046647231
59,A13123102,202106.0,3640.597667638484,44767.66763848397
59,A13123102,202107.0,3087.7696793002915,44278.32361516035
59,A13123102,202108.0,4875.772594752187,75086.39941690963
59,A13123102,202109.0,3432.8425655976675,52006.472303206996
59,A13123102,202110.0,3349.868804664723,44617.915451895045
59,A13123102,202111.0,4145.014577259475,46461.895043731776
59,A13123102,202112.0,4506.093294460641,46541.07871720117
59,A13123102,202212.0,5755.889212827989,52676.967930029154
