,kaptCode,Date,electC,electComb
11,A14272307,202210.0,10638.268398268398,10661.818181818182
11,A14272307,202211.0,8670.56277056277,8670.56277056277
11,A14272307,202212.0,9331.341991341991,9354.891774891776
12,A14210002,202101.0,14566.808035714286,58811.763392857145
12,A14210002,202102.0,7825.066964285715,42764.330357142855
12,A14210002,202103.0,9200.751488095239,45496.50297619047
12,A14210002,202104.0,6548.660714285715,41609.04761904762
12,A14210002,202105.0,10977.090773809523,43608.556547619046
12,A14210002,202106.0,8951.063988095239,43376.681547619046
12,A14210002,202107.0,15230.186011904761,83120.26785714286
12,A14210002,202108.0,6153.363095238095,49921.607142857145
12,A14210002,202109.0,8954.233630952382,43436.80059523809
12,A14210002,202110.0,9483.638392857143,46064.12946428572
12,A14210002,202111.0,10091.71875,46632.52232142857
12,A14210002,202112.0,52839.732142857145,99060.34226190476
12,A14210002,202201.0,10914.769345238095,53597.455357142855
12,A14210002,202202.0,11997.157738095239,46038.67559523809
12,A14210002,202203.0,10459.69494047619,49462.59672619047
12,A14210002,202204.0,9403.541666666666,45154.94047619047
12,A14210002,202205.0,9858.266369047618,44762.00148809524
12,A14210002,202206.0,13507.619047619048,51750.818452380954
12,A14210002,202207.0,9421.376488095239,74184.43452380953
12,A14210002,202208.0,13406.369047619048,65965.82589285714
12,A14210002,202209.0,4674.933035714285,48061.294642857145
12,A14210002,202210.0,17455.431547619046,52417.611607142855
12,A14210002,202211.0,12630.78869047619,52990.744047619046
12,A14210002,202212.0,12015.438988095239,61692.24702380953
13,A14277601,202101.0,14113.5,63510.55882352941
13,A14277601,202102.0,11625.506535947712,50061.25816993464
13,A14277601,202103.0,9177.225490196079,50763.43464052288
13,A14277601,202104.0,6225.924836601307,44020.36928104575
13,A14277601,202105.0,9706.35294117647,49665.8954248366
13,A14277601,202106.0,12188.17320261438,52729.48039215686
13,A14277601,202107.0,13083.258169934641,97291.46078431372
13,A14277601,202108.0,10009.434640522875,56572.63725490196
13,A14277601,202109.0,8515.522875816994,49278.75816993464
13,A14277601,202110.0,9612.513071895424,50632.67647058824
13,A14277601,202111.0,13240.179738562092,55248.709150326795
13,A14277601,202112.0,15056.941176470587,63346.450980392154
13,A14277601,202201.0,15031.045751633987,63797.74509803922
13,A14277601,202202.0,12648.477124183006,52407.69281045752
13,A14277601,202203.0,10839.888888888889,55463.450980392154
13,A14277601,202204.0,10467.571895424837,50432.31045751634
13,A14277601,202205.0,11490.245098039215,52890.11437908497
13,A14277601,202206.0,13510.258169934641,69553.96078431372
13,A14277601,202207.0,17976.58823529412,82022.62418300654
13,A14277601,202208.0,11253.967320261438,67807.33333333333
13,A14277601,202209.0,10289.300653594772,53925.575163398695
13,A14277601,202210.0,13234.271241830065,58012.506535947716
13,A14277601,202211.0,15646.908496732027,62630.43790849673
13,A14277601,202212.0,18937.320261437908,73775.9477124183
14,A14272309,202101.0,19644.116279069767,67515.77626303128
14,A14272309,202102.0,20344.06976744186,63210.469125902164
14,A14272309,202103.0,12069.866078588613,46310.002405773856
14,A14272309,202104.0,17483.902967121092,55846.2606255012
14,A14272309,202105.0,11816.137129109864,47370.15477145148
14,A14272309,202106.0,17877.65918203689,55980.65036086608
14,A14272309,202107.0,17871.249398556534,62544.80994386528
14,A14272309,202108.0,19515.415396952685,95256.00080192462
14,A14272309,202109.0,15365.149959903769,53650.81154771452
14,A14272309,202110.0,17054.864474739374,54706.39615076183
14,A14272309,202111.0,18922.523656776262,57466.67762630313
14,A14272309,202112.0,19844.159582999197,59314.753007217325
14,A14272309,202201.0,22164.306335204492,66427.92301523656
14,A14272309,202202.0,21029.85084202085,65199.13712910986
14,A14272309,202203.0,16876.655172413793,53309.29350441058
14,A14272309,202204.0,17970.65998396151,58154.04410585405
14,A14272309,202205.0,13085.364875701684,49120.68163592622
14,A14272309,202206.0,13583.501202886928,51444.222935044105
14,A14272309,202207.0,20834.792301523656,77270.51002405774
14,A14272309,202208.0,21722.720930232557,87934.94226142742
14,A14272309,202209.0,19399.1218925421,64196.61186848436
14,A14272309,202210.0,14788.591018444266,53898.72734562951
14,A14272309,202211.0,20495.48275862069,63424.777064955895
14,A14272309,202212.0,21651.04490777867,66294.39695268645
15,A14272314,202101.0,12389.391240875912,70559.4496350365
15,A14272314,202102.0,15591.594890510949,68010.20802919708
15,A14272314,202103.0,7805.132116788322,48000.80364963504
15,A14272314,202104.0,4576.1277372262775,49205.79197080292
15,A14272314,202105.0,4156.755474452555,44981.94525547445
15,A14272314,202106.0,3873.632116788321,47807.20145985401
15,A14272314,202107.0,4018.8474452554747,57732.321897810216
15,A14272314,202108.0,20111.673722627736,94716.88540145985
15,A14272314,202109.0,13941.296350364964,50224.435036496354
15,A14272314,202110.0,13338.231386861315,48375.98321167883
15,A14272314,202111.0,14225.33211678832,51578.02554744526
15,A14272314,202112.0,16930.401459854016,55762.75182481752
15,A14272314,202201.0,29058.301459854014,73652.48394160584
15,A14272314,202202.0,29717.544525547444,72918.02627737226
15,A14272314,202203.0,17987.92116788321,53322.081751824815
15,A14272314,202204.0,15289.746715328467,54036.40364963504
15,A14272314,202205.0,13290.31605839416,47358.22116788321
15,A14272314,202206.0,13648.386131386862,49335.83138686131
15,A14272314,202207.0,16889.052554744525,73008.8189781022
15,A14272314,202208.0,21025.215328467155,87065.25912408759
15,A14272314,202209.0,14942.193430656935,57577.03284671533
15,A14272314,202210.0,14307.729197080293,51763.5905109489
15,A14272314,202211.0,18160.77372262774,57154.189781021894
15,A14272314,202212.0,20500.56204379562,63617.75182481752
16,A10026947,202101.0,1843.8699186991869,51696.78048780488
16,A10026947,202102.0,2493.691056910569,42766.845528455284
16,A10026947,202103.0,-1002.8617886178862,42669.544715447155
16,A10026947,202104.0,-2050.081300813008,37578.21138211382
16,A10026947,202105.0,7106.09756097561,39727.723577235774
16,A10026947,202106.0,-2593.4959349593496,44429.365853658535
16,A10026947,202107.0,-2593.4959349593496,92299.52845528456
16,A10026947,202108.0,-2593.4959349593496,53990.86178861788
16,A10026947,202109.0,-2541.4634146341464,40905.39837398374
16,A10026947,202110.0,-2459.5837398373983,41500.10731707317
16,A10026947,202111.0,-2593.4959349593496,40842.39024390244
16,A10026947,202112.0,4655.317073170731,53125.80487804878
16,A10026947,202201.0,3157.6943089430893,52265.90569105691
16,A10026947,202202.0,2127.39837398374,42982.69918699187
16,A10026947,202203.0,-1472.1544715447155,46115.40650406504
16,A10026947,202204.0,-2593.4959349593496,39367.07317073171
16,A10026947,202205.0,-2593.4959349593496,39889.39837398374
16,A10026947,202206.0,1493.30081300813,53822.29268292683
16,A10026947,202207.0,10718.417886178862,86933.18211382114
16,A10026947,202208.0,11600.648780487805,78198.81138211382
16,A10026947,202209.0,3335.040650406504,50334.276422764226
16,A10026947,202210.0,3453.7723577235774,50747.577235772354
16,A10026947,202211.0,5739.089430894309,53102.86178861788
16,A10026947,202212.0,7707.837398373984,69363.918699187
18,A10025241,202101.0,14979.873540856031,71659.6692607004
18,A10025241,202102.0,15782.762645914398,59565.087548638134
18,A10025241,202103.0,12132.305447470817,59462.295719844355
18,A10025241,202104.0,11871.536964980545,54471.877431906614
18,A10025241,202105.0,7045.9143968871595,53059.11478599222
18,A10025241,202106.0,12338.822957198443,63082.95719844358
18,A10025241,202107.0,12150.389105058366,105639.55252918288
18,A10025241,202108.0,14464.134241245136,82062.91828793775
18,A10025241,202109.0,9511.926070038911,61518.268482490275
18,A10025241,202110.0,12114.182879377431,56328.103112840465
18,A10025241,202111.0,14334.951361867705,59922.704280155645
18,A10025241,202112.0,11625.671206225681,65044.250972762646
18,A10025241,202201.0,17391.050583657587,72820.6906614786
18,A10025241,202202.0,15533.258754863813,62315.087548638134
